	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-11.09745979309082, -14.538707733154297, -9.096867561340332, -2.047344207763672, -11.071598052978516, -13.936545372009277, -8.795636177062988, -9.798789024353027, -4.855134963989258, -12.00888442993164]	[-11.09745979309082, -14.538707733154297, -9.096867561340332, -2.047344207763672, -11.071598052978516, -12.946013450622559, -10.182320594787598, -11.163610458374023, -5.44703483581543, -11.832123756408691]	97.2469711303711	99.42308044433594	2.1761093139648438
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.346853256225586, -1.156834602355957, -5.850968837738037, -6.212914943695068, -1.9822559356689453, -2.808347702026367, -7.838028907775879, -6.484240531921387, -7.145580291748047, -3.0100831985473633, -8.162532806396484, -3.0874671936035156, -0.22821426391601562, -9.130782127380371]	[-7.509230136871338, -3.0658044815063477, -6.310513496398926, -6.013578414916992, -1.3896512985229492, -2.941171169281006, -7.667415618896484, -6.883058547973633, -7.402797698974609, -2.7298355102539062, -8.112194061279297, -2.9720544815063477, -0.1792316436767578, -8.991106033325195]	64.44509887695312	72.16764068603516	7.722541809082031
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.735455513000488, -2.097414970397949, -3.479722023010254, -6.270120620727539, -4.916082382202148, -4.249752998352051, -7.125303268432617, -8.613330841064453, -8.90915298461914, -0.8010883331298828, -2.058709144592285, -5.586272716522217, -12.556280136108398, -9.577648162841797, -11.022409439086914, -5.205227375030518, -1.9115362167358398, -9.839751243591309, -6.979373931884766]	[-4.735455513000488, -2.097414970397949, -3.479722023010254, -6.270120620727539, -4.916082382202148, -4.249752998352051, -7.125303268432617, -8.613330841064453, -8.90915298461914, -0.8010883331298828, -2.058709144592285, -5.586272716522217, -12.556280136108398, -9.577648162841797, -11.022409439086914, -4.2108917236328125, -8.238418579101562, -9.81761360168457, -7.22756290435791]	115.93463134765625	121.49322509765625	5.55859375
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.8367128372192383, -9.172855377197266, -4.336956977844238, -2.127476692199707, -7.603719234466553, -3.5983505249023438, -1.7436676025390625, -8.581506729125977, -1.2696962356567383, -0.3909473419189453, -0.19431400299072266, -2.368718147277832, -2.906452178955078, -5.49838399887085, -3.977397918701172, -0.5747089385986328, -0.29839038848876953, -0.4194316864013672, -3.3708386421203613, -4.778620719909668, -3.9371590614318848, -0.02413177490234375, -0.2806262969970703, -6.0504374504089355, -8.388962745666504, -8.673027038574219, -3.687249183654785, -12.52283763885498]	[-0.8367128372192383, -9.172855377197266, -4.336956977844238, -2.127476692199707, -7.603719234466553, -3.5983505249023438, -1.7436676025390625, -8.581506729125977, -1.2696962356567383, -0.3909473419189453, -0.19431400299072266, -2.368718147277832, -2.906452178955078, -5.49838399887085, -3.977397918701172, -0.5747089385986328, -0.29839038848876953, -0.4194316864013672, -3.3708386421203613, -4.778620719909668, -3.9371590614318848, -0.02413177490234375, -0.2806262969970703, -6.0504374504089355, -8.388962745666504, -7.566850185394287, -8.464892387390137, -12.963393211364746]	107.61357116699219	111.72560119628906	4.112030029296875
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.683293342590332, -4.871312141418457, -6.51973295211792, -3.114217758178711, -6.355962753295898, -0.48466968536376953, -6.684075355529785, -5.076077461242676, -10.304157257080078, -5.447975158691406, -0.8100366592407227, -7.7183685302734375, -6.978189468383789, -3.6917953491210938, -8.486766815185547, -2.63486385345459, -3.8838720321655273, -7.7041144371032715, -1.9023542404174805, -1.304438591003418, -3.316242218017578, -4.103341579437256, -3.848804473876953, -2.78353214263916, -4.503409385681152]	[-5.683293342590332, -4.871312141418457, -8.71714973449707, -5.60701847076416, -6.653695106506348, -0.47257232666015625, -6.245944976806641, -4.695880889892578, -10.018484115600586, -5.230695724487305, -0.9906396865844727, -7.902082443237305, -6.826440811157227, -3.781402111053467, -8.422124862670898, -2.537271499633789, -3.955742835998535, -7.8708176612854, -2.0594072341918945, -1.263871192932129, -3.305706024169922, -4.419041633605957, -3.634267807006836, -2.919499397277832, -4.409261703491211]	118.21160888671875	122.49362182617188	4.282012939453125
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.865535736083984, -4.355217933654785, -3.228239059448242, -8.912825584411621, -6.21785831451416, -10.445686340332031, -2.1641082763671875, -6.851278305053711, -2.629298210144043, -9.166467666625977, -4.2632646560668945, -6.210850238800049, -5.103321075439453]	[-5.865535736083984, -11.29960823059082, -8.46680736541748, -6.317615032196045, -7.534756660461426, -5.2604522705078125, -9.836228370666504, -3.0587000846862793, -6.562597751617432, -2.668577194213867, -8.51785659790039, -3.9425668716430664, -6.308823108673096, -5.317888259887695]	75.41395568847656	90.95801544189453	15.544059753417969
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.683293342590332, -4.871312141418457, -6.51973295211792, -3.114217758178711, -6.355962753295898, -0.48466968536376953, -6.684075355529785, -5.076077461242676, -10.304157257080078, -5.447975158691406, -0.8100366592407227, -7.7183685302734375, -6.978189468383789, -3.6917953491210938, -8.486766815185547, -2.63486385345459, -3.8838720321655273, -7.7041144371032715, -1.9023542404174805, -1.304438591003418, -3.316242218017578, -4.103341579437256, -3.848804473876953, -2.78353214263916, -4.503409385681152]	[-5.683293342590332, -4.871312141418457, -8.278764724731445, -7.191948890686035, -8.538311004638672, -6.773105621337891, -0.31331825256347656, -6.2602009773254395, -4.581093788146973, -9.361940383911133, -5.548532009124756, -0.7709770202636719, -8.269561767578125, -6.338080406188965, -4.10032844543457, -8.503307342529297, -2.98728084564209, -3.8602495193481445, -7.789688587188721, -1.6374130249023438, -1.270965576171875, -3.493265151977539, -4.766317367553711, -3.4622888565063477, -3.302459716796875, -4.5972747802734375]	118.21160888671875	132.55126953125	14.33966064453125
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.735455513000488, -2.097414970397949, -3.479722023010254, -6.270120620727539, -4.916082382202148, -4.249752998352051, -7.125303268432617, -8.613330841064453, -8.90915298461914, -0.8010883331298828, -2.058709144592285, -5.586272716522217, -12.556280136108398, -9.577648162841797, -11.022409439086914, -5.205227375030518, -1.9115362167358398, -9.839751243591309, -6.979373931884766]	[-4.735455513000488, -2.097414970397949, -3.479722023010254, -6.270120620727539, -4.916082382202148, -4.249752998352051, -7.125303268432617, -8.613330841064453, -8.90915298461914, -0.8010883331298828, -2.058709144592285, -5.586272716522217, -12.556280136108398, -9.577648162841797, -11.022409439086914, -6.914897441864014, -9.494474411010742, -6.949312210083008, -12.0355224609375, -7.1058244705200195]	115.93463134765625	134.49876403808594	18.564132690429688
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.346853256225586, -1.1568355560302734, -5.850968837738037, -6.21291446685791, -1.982254981994629, -2.808347225189209, -7.838029861450195, -6.484241485595703, -7.1455793380737305, -3.010082244873047, -8.162534713745117, -3.0874671936035156, -0.22821426391601562, -9.130780220031738]	[-8.170987129211426, -7.046178340911865, -6.708738327026367, -6.186459541320801, -5.758095741271973, -1.406240463256836, -3.2775039672851562, -7.5574541091918945, -6.985727310180664, -7.3376030921936035, -2.973630428314209, -8.12594223022461, -2.817781448364258, -0.29984474182128906, -9.140459060668945]	64.44509887695312	83.79264831542969	19.347549438476562
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.865537643432617, -4.355220317840576, -3.2282395362854004, -8.912826538085938, -6.217859268188477, -10.445684432983398, -2.164109230041504, -6.8512773513793945, -2.6292977333068848, -7.150379180908203, -9.502998352050781, -3.1057300567626953]	[-5.865537643432617, -11.299610137939453, -8.466804504394531, -6.317615509033203, -7.534758567810059, -5.260452747344971, -9.836227416992188, -3.0587005615234375, -6.562597274780273, -2.668577194213867, -6.796453475952148, -9.671088218688965, -2.584510326385498]	70.42916107177734	85.92293548583984	15.4937744140625
10	But here is a mushroom that's past its prime.	is	2			mushroom	4	{'Number': 'Sing', 'lemma': 'mushroom'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	"{'sent_id': 'en_partut-ud-892', 'text': ""But here is a mushroom that's past its prime."", 'treebank': 'UD_English-ParTUT/en_partut-ud-dev.conllu'}"	am	3 -> 1	But here	But here am a mushroom that's past its prime.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-5.410653114318848, -2.2374210357666016, -2.500303268432617, -8.804807662963867, -3.2368240356445312, -0.18100929260253906, -3.049287796020508, -2.9934582710266113, -8.42287826538086, -7.435956001281738, -8.094217300415039, -0.4520378112792969, -8.721264839172363]	[-5.410653114318848, -7.895399570465088, -3.676424980163574, -8.648777961730957, -2.986781120300293, -0.20209693908691406, -3.5779056549072266, -3.2978367805480957, -8.605225563049316, -7.799716949462891, -8.125466346740723, -0.4758338928222656, -8.48786449432373]	61.54011917114258	69.18997955322266	7.649860382080078
11	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	'm	3 -> 1	Yes, lovely creature,	Yes, lovely creature, 'm n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-11.097461700439453, -14.538708686828613, -9.096868515014648, -2.047344207763672, -11.071598052978516, -13.936549186706543, -8.795636177062988, -9.798788070678711, -4.855134963989258, -12.008882522583008]	[-11.097461700439453, -14.538708686828613, -9.096868515014648, -2.047344207763672, -11.071598052978516, -13.449193000793457, -6.127952575683594, -9.48459529876709, -10.003955841064453, -5.239467144012451, -11.341108322143555]	97.2469711303711	103.49825286865234	6.25128173828125
12	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	am	3 -> 1	how much	how much am a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.865537643432617, -4.355220317840576, -3.2282395362854004, -8.912826538085938, -6.217859268188477, -10.445684432983398, -2.164109230041504, -6.8512773513793945, -2.6292977333068848, -9.166467666625977, -4.26326322555542, -6.210848331451416, -5.103322982788086]	[-5.865537643432617, -8.257253646850586, -7.046693801879883, -9.82385540008545, -5.590917110443115, -9.427262306213379, -1.8060941696166992, -6.998149871826172, -2.3622632026672363, -8.854743957519531, -3.931539535522461, -6.427657127380371, -4.937870502471924]	75.4139633178711	81.329833984375	5.915870666503906
