	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-16.90374755859375, -13.315893173217773, -7.572803974151611, -13.098907470703125, -9.040424346923828, -11.178714752197266, -11.755529403686523, -6.212139129638672, -7.698347091674805]	[-16.90374755859375, -13.315893173217773, -7.572803974151611, -13.098907470703125, -12.600638389587402, -10.780080795288086, -11.039350509643555, -6.821874618530273, -6.800533771514893]	96.77650451660156	98.93383026123047	2.1573257446289062
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.0615835189819336, -0.8771266937255859, -7.706571578979492, -6.760045051574707, -0.9685297012329102, -1.9989738464355469, -12.271378517150879, -7.537412643432617, -1.8740758895874023, -9.769567489624023, -13.66128921508789]	[-8.05279541015625, -1.1482210159301758, -7.814664363861084, -7.557858943939209, -0.9817037582397461, -1.9328508377075195, -12.992916107177734, -7.310854911804199, -2.11968994140625, -9.784171104431152, -12.970695495605469]	65.4865493774414	72.66641235351562	7.179862976074219
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.183066368103027, -2.483761787414551, -4.703958988189697, -6.824008464813232, -5.318763732910156, -4.797849655151367, -5.867265701293945, -10.86960220336914, -11.244745254516602, -2.947451591491699, -4.47322940826416, -13.538531303405762, -11.119322776794434, -12.01080322265625, -3.0937490463256836, -2.7776565551757812, -13.659597396850586, -7.699042320251465]	[-6.183066368103027, -2.483761787414551, -4.703958988189697, -6.824008464813232, -5.318763732910156, -4.797849655151367, -5.867265701293945, -10.86960220336914, -11.244745254516602, -2.947451591491699, -4.47322940826416, -13.538531303405762, -11.119322776794434, -12.01080322265625, -5.073740005493164, -8.453773498535156, -11.21536636352539, -8.119460105895996]	129.61241149902344	135.2447052001953	5.632293701171875
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.8387851715087891, -13.007331848144531, -6.830780982971191, -3.281383514404297, -1.5225105285644531, -4.720574378967285, -2.830812454223633, -2.0740833282470703, -6.869598865509033, -1.4688749313354492, -3.592495918273926, -7.9844560623168945, -6.970521926879883, -8.781017303466797, -6.741213798522949, -4.438876628875732, -13.46451187133789]	[-0.8387851715087891, -13.007331848144531, -6.830780982971191, -3.281383514404297, -1.5225105285644531, -4.720574378967285, -2.830812454223633, -2.0740833282470703, -6.869598865509033, -1.4688749313354492, -3.592495918273926, -7.9844560623168945, -6.970521926879883, -8.781017303466797, -7.94214391708374, -8.406776428222656, -13.851306915283203]	95.41783905029297	100.97345733642578	5.5556182861328125
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.845335483551025, -6.821969032287598, -3.0726327896118164, -8.896242141723633, -14.869819641113281, -9.400077819824219, -7.023420333862305, -0.48537731170654297, -8.692081451416016, -3.9300403594970703, -9.645962715148926, -4.033498764038086, -7.004489898681641, -1.2627649307250977, -4.598884582519531, -6.269591808319092, -6.4237260818481445, -5.149665355682373]	[-5.845335483551025, -9.291515350341797, -5.575199127197266, -6.230207920074463, -14.165488243103027, -11.545660018920898, -6.721527576446533, -0.6704902648925781, -9.19395923614502, -3.925166130065918, -8.641443252563477, -3.314554214477539, -6.858591079711914, -1.0824213027954102, -4.536550521850586, -6.636401176452637, -6.850162982940674, -3.62935209274292]	113.42558288574219	114.71402740478516	1.2884445190429688
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.51705265045166, -6.874427795410156, -3.841350555419922, -10.40414047241211, -6.048707962036133, -11.960895538330078, -13.288687705993652, -5.221527099609375, -10.667057037353516, -6.172122478485107, -12.467434883117676]	[-5.51705265045166, -13.104052543640137, -2.6077518463134766, -12.594325065612793, -10.539999961853027, -5.136144638061523, -11.260279655456543, -13.214970588684082, -7.659080505371094, -11.042143821716309, -5.851065158843994, -12.756363868713379]	92.4634017944336	111.28323364257812	18.81983184814453
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.845335483551025, -6.821969032287598, -3.0726327896118164, -8.896242141723633, -14.869819641113281, -9.400077819824219, -7.023420333862305, -0.48537731170654297, -8.692081451416016, -3.9300403594970703, -9.645962715148926, -4.033498764038086, -7.004489898681641, -1.2627649307250977, -4.598884582519531, -6.269591808319092, -6.4237260818481445, -5.149665355682373]	[-5.845335483551025, -10.842052459716797, -5.976503372192383, -8.245925903320312, -7.37697696685791, -13.430251121520996, -12.132905960083008, -7.103338241577148, -0.794468879699707, -8.91659927368164, -3.7955799102783203, -7.71839714050293, -4.26771354675293, -7.007773399353027, -2.200493812561035, -4.495109558105469, -6.280287742614746, -6.894835472106934, -4.904619216918945]	113.42558288574219	128.2291717529297	14.8035888671875
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.183066368103027, -2.483761787414551, -4.703958988189697, -6.824008464813232, -5.318763732910156, -4.797849655151367, -5.867265701293945, -10.86960220336914, -11.244745254516602, -2.947451591491699, -4.47322940826416, -13.538531303405762, -11.119322776794434, -12.01080322265625, -3.0937490463256836, -2.7776565551757812, -13.659597396850586, -7.699042320251465]	[-6.183066368103027, -2.483761787414551, -4.703958988189697, -6.824008464813232, -5.318763732910156, -4.797849655151367, -5.867265701293945, -10.86960220336914, -11.244745254516602, -2.947451591491699, -4.47322940826416, -13.538531303405762, -11.119322776794434, -12.01080322265625, -6.534572601318359, -5.586672306060791, -8.510040283203125, -12.378841400146484, -6.088202953338623]	129.61241149902344	141.48069763183594	11.8682861328125
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.061582565307617, -0.8771295547485352, -7.70657205581665, -6.760044097900391, -0.9685297012329102, -1.9989748001098633, -12.271377563476562, -7.537413120269775, -1.8740758895874023, -9.769566535949707, -13.66128921508789]	[-11.370209693908691, -4.131525039672852, -5.721323013305664, -7.510650634765625, -6.573341369628906, -1.7520856857299805, -2.2327394485473633, -12.906217575073242, -8.2466459274292, -1.6865034103393555, -9.114107131958008, -14.030653953552246]	65.48655700683594	85.2760009765625	19.789443969726562
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.517053604125977, -6.87442684173584, -3.8413515090942383, -10.404143333435059, -6.0487060546875, -11.960896492004395, -13.288684844970703, -5.221530914306641, -10.25405502319336, -13.561059951782227]	[-5.517053604125977, -13.10405445098877, -2.6077518463134766, -12.594325065612793, -10.539999008178711, -5.136144161224365, -11.260278701782227, -13.214969635009766, -7.659078598022461, -9.571154594421387, -13.656478881835938]	86.97190856933594	104.86128234863281	17.889373779296875
