	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-14.931418418884277, -16.361417770385742, -6.887527942657471, -11.971145629882812, -12.320916175842285, -12.635261535644531, -9.380332946777344, -9.045722961425781, -9.655861854553223]	[-14.931418418884277, -16.361417770385742, -6.887527942657471, -11.971145629882812, -14.609162330627441, -11.765931129455566, -9.763265609741211, -9.784295082092285, -10.227251052856445]	103.18960571289062	106.3014144897461	3.1118087768554688
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.959958076477051, -1.0818147659301758, -7.501431465148926, -7.617741584777832, -1.2441082000732422, -2.662698745727539, -12.170374870300293, -6.7315497398376465, -0.44284534454345703, -10.561446189880371, -2.918168067932129, -12.527288436889648]	[-10.012335777282715, -3.7793798446655273, -7.416881084442139, -6.241250991821289, -0.9109573364257812, -2.637083053588867, -12.287708282470703, -6.181469917297363, -0.3814067840576172, -10.51451587677002, -2.5132503509521484, -12.821284294128418]	68.41941833496094	75.69752502441406	7.278106689453125
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.867475509643555, -2.6942243576049805, -4.2659406661987305, -6.637426853179932, -5.27301025390625, -4.871843338012695, -6.340697765350342, -8.917861938476562, -10.115406036376953, -4.063384056091309, -4.014766693115234, -16.263874053955078, -12.118204116821289, -14.188033103942871, -4.209380149841309, -1.7586097717285156, -13.883392333984375, -11.715974807739258]	[-4.867475509643555, -2.6942243576049805, -4.2659406661987305, -6.637426853179932, -5.27301025390625, -4.871843338012695, -6.340697765350342, -8.917861938476562, -10.115406036376953, -4.063384056091309, -4.014766693115234, -16.263874053955078, -12.118204116821289, -14.188033103942871, -4.526833534240723, -5.441362380981445, -13.06457805633545, -12.478508949279785]	136.1995086669922	140.1434326171875	3.9439239501953125
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.5407066345214844, -14.461545944213867, -6.372602462768555, -2.249302864074707, -2.6810054779052734, -7.975419521331787, -2.9860363006591797, -2.874509811401367, -8.25417423248291, -0.16209125518798828, -2.0814733505249023, -6.821162700653076, -11.708634376525879, -11.245041847229004, -7.574615955352783, -2.816171646118164, -13.944864273071289]	[-0.5407066345214844, -14.461545944213867, -6.372602462768555, -2.249302864074707, -2.6810054779052734, -7.975419521331787, -2.9860363006591797, -2.874509811401367, -8.25417423248291, -0.16209125518798828, -2.0814733505249023, -6.821162700653076, -11.708634376525879, -11.245041847229004, -10.871892929077148, -12.082308769226074, -14.725890159606934]	104.74935913085938	118.09379577636719	13.344436645507812
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.869426727294922, -2.8600378036499023, -1.9516620635986328, -8.615225791931152, -12.156599998474121, -5.357519149780273, -7.235677242279053, -1.3304243087768555, -9.737401962280273, -4.81525993347168, -0.9953880310058594, -12.290497779846191, -3.637910842895508, -6.380461692810059, -2.974071502685547, -2.850149154663086, -5.41863489151001, -6.348557472229004, -3.7353553771972656]	[-3.869426727294922, -9.784600257873535, -4.484381675720215, -7.36878776550293, -12.33023452758789, -7.454224586486816, -8.149603843688965, -1.629603385925293, -8.9624662399292, -4.581499099731445, -0.8538780212402344, -11.186576843261719, -4.072286605834961, -6.753469467163086, -3.010601043701172, -2.975696563720703, -5.002206325531006, -6.675056457519531, -4.248867511749268]	102.56026458740234	113.39346313476562	10.833198547363281
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.414804935455322, -4.586420059204102, -2.823007583618164, -13.081443786621094, -5.425975799560547, -13.473283767700195, -12.341514587402344, -5.593634128570557, -11.777568817138672, -9.968775749206543, -16.64517593383789]	[-5.414804935455322, -10.107498168945312, -8.958501815795898, -6.503142833709717, -9.718377113342285, -5.743689060211182, -13.958829879760742, -13.381864547729492, -5.454348087310791, -11.735825538635254, -10.075822830200195, -15.646577835083008]	101.13160705566406	116.69928741455078	15.567680358886719
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.869426727294922, -2.8600378036499023, -1.9516620635986328, -8.615225791931152, -12.156599998474121, -5.357519149780273, -7.235677242279053, -1.3304243087768555, -9.737401962280273, -4.81525993347168, -0.9953880310058594, -12.290497779846191, -3.637910842895508, -6.380461692810059, -2.974071502685547, -2.850149154663086, -5.41863489151001, -6.348557472229004, -3.7353553771972656]	[-3.869426727294922, -11.061030387878418, -6.938571453094482, -7.438211917877197, -7.183584213256836, -12.03917407989502, -8.676797866821289, -8.389410018920898, -1.3053598403930664, -8.547263145446777, -4.226076126098633, -0.5693788528442383, -10.666112899780273, -3.899294853210449, -6.954501628875732, -2.527090072631836, -3.196103096008301, -5.054662227630615, -6.59416389465332, -6.117640495300293]	102.56026458740234	125.25386047363281	22.69359588623047
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.867475509643555, -2.6942243576049805, -4.2659406661987305, -6.637426853179932, -5.27301025390625, -4.871843338012695, -6.340697765350342, -8.917861938476562, -10.115406036376953, -4.063384056091309, -4.014766693115234, -16.263874053955078, -12.118204116821289, -14.188033103942871, -4.209380149841309, -1.7586097717285156, -13.883392333984375, -11.715974807739258]	[-4.867475509643555, -2.6942243576049805, -4.2659406661987305, -6.637426853179932, -5.27301025390625, -4.871843338012695, -6.340697765350342, -8.917861938476562, -10.115406036376953, -4.063384056091309, -4.014766693115234, -16.263874053955078, -12.118204116821289, -14.188033103942871, -7.918352127075195, -13.758511543273926, -5.103552341461182, -13.288905143737793, -11.14384937286377]	136.1995086669922	155.84532165527344	19.64581298828125
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.959958076477051, -1.0818147659301758, -7.501430511474609, -7.617743015289307, -1.2441091537475586, -2.6626977920532227, -12.170372009277344, -6.731549263000488, -0.44284629821777344, -10.561446189880371, -2.9181699752807617, -12.527288436889648]	[-9.871811866760254, -8.679475784301758, -6.325934410095215, -7.6887407302856445, -6.479045867919922, -0.7693233489990234, -2.1612300872802734, -12.374959945678711, -6.96356201171875, -1.3361263275146484, -10.277664184570312, -3.118457794189453, -12.899107933044434]	68.41942596435547	88.94544219970703	20.526016235351562
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.414804458618164, -4.586421966552734, -2.8230104446411133, -13.081445693969727, -5.42597770690918, -13.473283767700195, -12.34151840209961, -5.593632698059082, -12.62417984008789, -11.258564949035645]	[-5.414804458618164, -10.107498168945312, -8.958501815795898, -6.503143787384033, -9.718378067016602, -5.743691444396973, -13.958829879760742, -13.381866455078125, -5.454347610473633, -13.091064453125, -10.961353302001953]	86.62284088134766	103.2934799194336	16.670639038085938
