	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-14.765961647033691, -10.486555099487305, -11.417610168457031, -14.531861305236816, -12.949151992797852, -11.549622535705566, -12.774375915527344, -9.077680587768555, -11.302223205566406]	[-14.765961647033691, -10.486555099487305, -11.417610168457031, -14.531861305236816, -10.508416175842285, -11.60557746887207, -13.665804862976074, -10.218535423278809, -11.866510391235352]	108.85504150390625	109.06682586669922	0.21178436279296875
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.4771537780761719, -0.165283203125, -7.547293186187744, -4.435527801513672, -0.6470346450805664, -2.0004005432128906, -12.582046508789062, -4.167945861816406, -0.5399513244628906, -10.801582336425781, -9.769286155700684]	[-9.977225303649902, -0.4098987579345703, -8.474213600158691, -3.835129737854004, -1.5557994842529297, -2.1960344314575195, -12.667698860168457, -4.928478240966797, -0.502497673034668, -10.314614295959473, -9.694588661193848]	54.13350296020508	64.55618286132812	10.422679901123047
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.506743907928467, -2.242464065551758, -4.336000442504883, -5.750012397766113, -5.686182975769043, -4.957085132598877, -5.721423625946045, -9.043803215026855, -12.036005020141602, -0.8106155395507812, -5.554843902587891, -14.113069534301758, -9.053590774536133, -10.275467872619629, -6.201177597045898, -2.9310951232910156, -12.89090347290039, -9.66659164428711]	[-6.506743907928467, -2.242464065551758, -4.336000442504883, -5.750012397766113, -5.686182975769043, -4.957085132598877, -5.721423625946045, -9.043803215026855, -12.036005020141602, -0.8106155395507812, -5.554843902587891, -14.113069534301758, -9.053590774536133, -10.275467872619629, -5.142935752868652, -7.0283050537109375, -12.11276626586914, -9.852375984191895]	127.7770767211914	130.22369384765625	2.4466171264648438
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.6767511367797852, -11.525151252746582, -9.365824699401855, -3.065220832824707, -3.7308788299560547, -4.679460525512695, -1.7357568740844727, -2.8130502700805664, -7.723356246948242, -0.2928476333618164, -1.0245609283447266, -6.400264263153076, -11.461246490478516, -9.230362892150879, -7.727917194366455, -1.7507448196411133, -15.406546592712402]	[-0.6767511367797852, -11.525151252746582, -9.365824699401855, -3.065220832824707, -3.7308788299560547, -4.679460525512695, -1.7357568740844727, -2.8130502700805664, -7.723356246948242, -0.2928476333618164, -1.0245609283447266, -6.400264263153076, -11.461246490478516, -9.230362892150879, -9.06782341003418, -6.204478740692139, -15.653188705444336]	98.60993957519531	104.65022277832031	6.040283203125
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.0232696533203125, -5.738406658172607, -3.2055797576904297, -5.77618932723999, -14.885534286499023, -6.103544235229492, -9.324714660644531, -1.289505958557129, -10.247896194458008, -3.506885528564453, -17.649484634399414, -6.41010856628418, -5.744962692260742, -2.5484466552734375, -4.126752853393555, -5.417013168334961, -7.347899436950684, -2.289383888244629]	[-3.0232696533203125, -10.878872871398926, -2.9645442962646484, -5.906833171844482, -14.174979209899902, -6.631869792938232, -10.104933738708496, -1.4102048873901367, -10.0294771194458, -3.6723251342773438, -16.11893081665039, -6.009942531585693, -5.759143829345703, -2.7745208740234375, -4.176356315612793, -5.525832176208496, -7.586793422698975, -2.38848876953125]	114.63557434082031	119.13732147216797	4.501747131347656
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-4.2674479484558105, -3.3434886932373047, -4.9292473793029785, -10.486221313476562, -5.061314582824707, -14.473790168762207, -14.050615310668945, -5.886198997497559, -14.69512939453125, -11.34762191772461, -8.177633285522461]	[-4.2674479484558105, -9.845239639282227, -8.468025207519531, -7.2792768478393555, -9.790708541870117, -4.9793195724487305, -14.659811019897461, -13.1117582321167, -5.951371192932129, -13.748629570007324, -12.119537353515625, -8.336217880249023]	96.71871185302734	112.55733489990234	15.838623046875
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.0232696533203125, -5.738406658172607, -3.2055797576904297, -5.77618932723999, -14.885534286499023, -6.103544235229492, -9.324714660644531, -1.289505958557129, -10.247896194458008, -3.506885528564453, -17.649484634399414, -6.41010856628418, -5.744962692260742, -2.5484466552734375, -4.126752853393555, -5.417013168334961, -7.347899436950684, -2.289383888244629]	[-3.0232696533203125, -10.128077507019043, -11.125574111938477, -9.988780975341797, -6.637595176696777, -14.398567199707031, -6.14048957824707, -9.474221229553223, -1.276132583618164, -10.176948547363281, -3.386183738708496, -17.243289947509766, -6.168699264526367, -6.504086494445801, -2.593271255493164, -3.894190788269043, -5.405592441558838, -7.9414472579956055, -4.506609916687012]	114.63557434082031	140.01303100585938	25.377456665039062
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.506743907928467, -2.242464065551758, -4.336000442504883, -5.750012397766113, -5.686182975769043, -4.957085132598877, -5.721423625946045, -9.043803215026855, -12.036005020141602, -0.8106155395507812, -5.554843902587891, -14.113069534301758, -9.053590774536133, -10.275467872619629, -6.201177597045898, -2.9310951232910156, -12.89090347290039, -9.66659164428711]	[-6.506743907928467, -2.242464065551758, -4.336000442504883, -5.750012397766113, -5.686182975769043, -4.957085132598877, -5.721423625946045, -9.043803215026855, -12.036005020141602, -0.8106155395507812, -5.554843902587891, -14.113069534301758, -9.053590774536133, -10.275467872619629, -6.467066287994385, -8.732276916503906, -6.548518180847168, -10.204559326171875, -8.396492004394531]	127.7770767211914	136.4362335205078	8.659156799316406
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.4771528244018555, -0.165283203125, -7.547293663024902, -4.435525894165039, -0.64703369140625, -2.0004005432128906, -12.582046508789062, -4.167945861816406, -0.5399513244628906, -10.801582336425781, -9.769286155700684]	[-10.398183822631836, -10.59985065460205, -2.5901670455932617, -8.710029602050781, -4.571682929992676, -2.0424747467041016, -2.7028284072875977, -13.473608016967773, -4.512017250061035, -1.5707550048828125, -10.08151912689209, -10.074859619140625]	54.13350296020508	81.3279800415039	27.194477081298828
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-4.267448425292969, -3.343484878540039, -4.929247856140137, -10.486221313476562, -5.061313152313232, -14.473791122436523, -14.050617218017578, -5.886198997497559, -10.936420440673828, -11.00678539276123]	[-4.267448425292969, -9.845237731933594, -8.468027114868164, -7.279278755187988, -9.790709495544434, -4.979318618774414, -14.659811019897461, -13.111759185791016, -5.951371669769287, -10.920608520507812, -10.424392700195312]	84.4415283203125	99.69795227050781	15.256423950195312
