	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-9.951587677001953, -10.23275375366211, -10.311311721801758, -10.014653205871582, -11.521602630615234, -10.240234375, -11.79599380493164, -11.384869575500488, -11.132616996765137]	[-9.951587677001953, -10.23275375366211, -10.311311721801758, -10.014653205871582, -10.786785125732422, -10.215988159179688, -11.642532348632812, -11.418608665466309, -11.353787422180176]	96.58563232421875	95.92800903320312	-0.657623291015625
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-11.307137489318848, -10.300315856933594, -10.866029739379883, -10.771184921264648, -11.625725746154785, -11.589240074157715, -11.427635192871094, -10.688286781311035, -10.769624710083008, -11.318999290466309, -11.134267807006836]	[-10.479973793029785, -10.529520988464355, -10.632793426513672, -10.530936241149902, -11.920292854309082, -11.887267112731934, -11.480446815490723, -10.55491828918457, -10.64317798614502, -11.550642013549805, -10.88280200958252]	121.79844665527344	121.0927734375	-0.7056732177734375
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-11.288387298583984, -11.360548973083496, -10.744978904724121, -11.512155532836914, -11.151410102844238, -10.054370880126953, -12.204310417175293, -10.298786163330078, -10.77445125579834, -11.957717895507812, -11.335684776306152, -10.801586151123047, -11.03429889678955, -11.029017448425293, -11.449274063110352, -10.089120864868164, -10.225770950317383, -10.657577514648438]	[-11.288387298583984, -11.360548973083496, -10.744978904724121, -11.512155532836914, -11.151410102844238, -10.054370880126953, -12.204310417175293, -10.298786163330078, -10.77445125579834, -11.957717895507812, -11.335684776306152, -10.801586151123047, -11.03429889678955, -11.029017448425293, -11.078470230102539, -10.125055313110352, -10.240965843200684, -10.708429336547852]	197.96945190429688	197.7006378173828	-0.2688140869140625
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-11.702287673950195, -11.34434700012207, -10.392428398132324, -10.395764350891113, -11.447678565979004, -10.589165687561035, -12.080167770385742, -10.610658645629883, -11.15451717376709, -11.45521354675293, -11.705001831054688, -11.646515846252441, -10.827526092529297, -9.904890060424805, -11.900033950805664, -10.975446701049805, -10.508076667785645]	[-11.702287673950195, -11.34434700012207, -10.392428398132324, -10.395764350891113, -11.447678565979004, -10.589165687561035, -12.080167770385742, -10.610658645629883, -11.15451717376709, -11.45521354675293, -11.705001831054688, -11.646515846252441, -10.827526092529297, -9.904890060424805, -10.28432559967041, -11.129339218139648, -10.594254493713379]	188.6397247314453	187.26409912109375	-1.3756256103515625
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-10.53824520111084, -11.70244312286377, -10.434664726257324, -10.657370567321777, -12.05109977722168, -10.61964225769043, -11.456849098205566, -11.183781623840332, -9.913938522338867, -10.305706977844238, -10.320247650146484, -10.490378379821777, -10.32501220703125, -11.360939025878906, -10.587611198425293, -10.756831169128418, -11.355231285095215, -11.824689865112305]	[-10.53824520111084, -10.784337043762207, -10.786768913269043, -10.880709648132324, -12.13631820678711, -10.687816619873047, -11.497241973876953, -11.335247993469238, -10.413488388061523, -10.289163589477539, -10.365159034729004, -10.377569198608398, -10.244447708129883, -11.110574722290039, -10.727008819580078, -10.903928756713867, -11.365784645080566, -11.694887161254883]	195.88467407226562	196.13868713378906	0.2540130615234375
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-10.377849578857422, -11.740288734436035, -10.942123413085938, -11.04732608795166, -10.798351287841797, -10.088157653808594, -9.569485664367676, -11.376852989196777, -10.578035354614258, -12.596301078796387, -10.362881660461426]	[-10.377849578857422, -10.553145408630371, -10.904610633850098, -10.791847229003906, -11.062804222106934, -11.345559120178223, -10.293660163879395, -9.95206069946289, -11.798864364624023, -10.566915512084961, -12.67414379119873, -10.767526626586914]	119.47764587402344	131.0889892578125	11.611343383789062
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-10.53824520111084, -11.70244312286377, -10.434664726257324, -10.657370567321777, -12.05109977722168, -10.61964225769043, -11.456849098205566, -11.183781623840332, -9.913938522338867, -10.305706977844238, -10.320247650146484, -10.490378379821777, -10.32501220703125, -11.360939025878906, -10.587611198425293, -10.756831169128418, -11.355231285095215, -11.824689865112305]	[-10.53824520111084, -10.845467567443848, -10.402398109436035, -10.675727844238281, -10.796276092529297, -11.888374328613281, -10.669337272644043, -11.500511169433594, -11.344505310058594, -10.81716537475586, -10.405669212341309, -10.771116256713867, -10.565884590148926, -9.982572555541992, -11.349793434143066, -10.613374710083008, -10.627168655395508, -11.202438354492188, -12.204148292541504]	195.88467407226562	207.20018005371094	11.315505981445312
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-11.288387298583984, -11.360548973083496, -10.744978904724121, -11.512155532836914, -11.151410102844238, -10.054370880126953, -12.204310417175293, -10.298786163330078, -10.77445125579834, -11.957717895507812, -11.335684776306152, -10.801586151123047, -11.03429889678955, -11.029017448425293, -11.449274063110352, -10.089120864868164, -10.225770950317383, -10.657577514648438]	[-11.288387298583984, -11.360548973083496, -10.744978904724121, -11.512155532836914, -11.151410102844238, -10.054370880126953, -12.204310417175293, -10.298786163330078, -10.77445125579834, -11.957717895507812, -11.335684776306152, -10.801586151123047, -11.03429889678955, -11.029017448425293, -11.37670612335205, -11.17619514465332, -10.407851219177246, -10.742061614990234, -10.089680671691895]	197.96945190429688	209.3402099609375	11.370758056640625
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-11.307137489318848, -10.300314903259277, -10.866028785705566, -10.771184921264648, -11.625725746154785, -11.589241027832031, -11.427637100219727, -10.688288688659668, -10.769623756408691, -11.318999290466309, -11.13426685333252]	[-11.483382225036621, -11.370265007019043, -10.174897193908691, -11.105978012084961, -10.7776517868042, -11.39028549194336, -11.393192291259766, -11.235782623291016, -10.928731918334961, -11.241077423095703, -11.883805274963379, -11.915804862976074]	121.79844665527344	134.90084838867188	13.102401733398438
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-10.377850532531738, -11.740289688110352, -10.942123413085938, -11.04732608795166, -10.798352241516113, -10.088157653808594, -9.56948471069336, -11.376852035522461, -11.46762466430664, -10.129451751708984]	[-10.377850532531738, -10.553146362304688, -10.904610633850098, -10.79184627532959, -11.062804222106934, -11.345559120178223, -10.293659210205078, -9.95206069946289, -11.798866271972656, -11.681397438049316, -10.538726806640625]	107.53751373291016	119.30052185058594	11.763008117675781
