	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-11.875092506408691, -12.330072402954102, -10.43567180633545, -12.73643684387207, -8.564764022827148, -7.559954643249512, -6.270389556884766, -6.615044593811035, -13.456538200378418]	[-11.875092506408691, -12.330072402954102, -10.43567180633545, -12.73643684387207, -9.551008224487305, -9.93421459197998, -7.053589820861816, -6.42423152923584, -13.681217193603516]	89.8439712524414	94.02153778076172	4.1775665283203125
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.2221975326538086, -1.404104232788086, -5.571481704711914, -4.628064155578613, -1.4022188186645508, -2.665163993835449, -13.078052520751953, -6.49475622177124, -0.8119907379150391, -9.724406242370605, -2.4684743881225586, -0.031126976013183594, -10.249496459960938]	[-10.066372871398926, -5.975804805755615, -4.908301830291748, -4.868350982666016, -1.313131332397461, -2.7178878784179688, -13.081092834472656, -6.558774948120117, -0.41910552978515625, -9.627057075500488, -2.205829620361328, -0.066436767578125, -9.666685104370117]	59.75153350830078	71.4748306274414	11.723297119140625
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.8732995986938477, -1.920212745666504, -3.586538314819336, -6.686814785003662, -5.476477146148682, -4.036385536193848, -7.46713399887085, -9.520018577575684, -8.795439720153809, -0.7457151412963867, -5.993122100830078, -13.239152908325195, -7.636548042297363, -13.961387634277344, -4.009250164031982, -2.1547889709472656, -10.593161582946777, -6.790985584259033]	[-3.8732995986938477, -1.920212745666504, -3.586538314819336, -6.686814785003662, -5.476477146148682, -4.036385536193848, -7.46713399887085, -9.520018577575684, -8.795439720153809, -0.7457151412963867, -5.993122100830078, -13.239152908325195, -7.636548042297363, -13.961387634277344, -4.981050491333008, -7.476930618286133, -11.24378776550293, -6.785935401916504]	116.48643493652344	123.42594909667969	6.93951416015625
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.5599527359008789, -13.04979419708252, -0.9494686126708984, -2.051647186279297, -4.011406898498535, -2.3726425170898438, -5.880870342254639, -0.044963836669921875, -0.5618982315063477, -3.043699264526367, -3.376713752746582, -8.271498680114746, -2.1537675857543945, -0.06358718872070312, -0.2574491500854492, -4.0773468017578125, -4.2103400230407715, -2.5400238037109375, -0.09868717193603516, -0.0023956298828125, -5.131050109863281, -8.670120239257812, -7.016718864440918, -1.4815521240234375, -12.986530303955078]	[-0.5599527359008789, -13.04979419708252, -0.9494686126708984, -2.051647186279297, -4.011406898498535, -2.3726425170898438, -5.880870342254639, -0.044963836669921875, -0.5618982315063477, -3.043699264526367, -3.376713752746582, -8.271498680114746, -2.1537675857543945, -0.06358718872070312, -0.2574491500854492, -4.0773468017578125, -4.2103400230407715, -2.5400238037109375, -0.09868717193603516, -0.0023956298828125, -5.131050109863281, -8.670120239257812, -8.277170181274414, -9.968000411987305, -13.703911781311035]	92.86412048339844	103.32839965820312	10.464279174804688
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.8303947448730469, -2.529186725616455, -6.730320930480957, -3.4178929328918457, -8.25410270690918, -5.283025741577148, -6.34718132019043, -8.763266563415527, -8.225085258483887, -0.5832843780517578, -7.8987956047058105, -1.5442132949829102, -0.7496700286865234, -9.421340942382812, -3.768111228942871, -6.302834510803223, -3.2214107513427734, -3.4456167221069336, -6.711847305297852, -7.5076799392700195, -9.426987648010254]	[-1.8303947448730469, -2.529186725616455, -10.345229148864746, -10.696677207946777, -5.941084861755371, -5.597777366638184, -5.195191383361816, -10.151968002319336, -7.068955421447754, -0.595606803894043, -7.9117326736450195, -1.429255485534668, -0.8476667404174805, -9.379791259765625, -4.981762886047363, -6.410820007324219, -2.6807384490966797, -3.778996467590332, -7.286773204803467, -8.021415710449219, -8.933269500732422]	111.9622573852539	121.61429595947266	9.65203857421875
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.918895244598389, -4.556453704833984, -2.9095916748046875, -10.895142555236816, -8.30832290649414, -10.632283210754395, -0.3674468994140625, -5.6724419593811035, -5.700563907623291, -11.898178100585938, -7.382043361663818, -4.210201263427734, -6.439419746398926]	[-5.918895244598389, -11.266610145568848, -9.76737117767334, -5.489811897277832, -10.884190559387207, -8.042646408081055, -10.084138870239258, -1.074026107788086, -4.572858810424805, -5.283548355102539, -10.627609252929688, -7.276040077209473, -4.875864028930664, -9.930899620056152]	84.89098358154297	105.09451293945312	20.203529357910156
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.8303947448730469, -2.529186725616455, -6.730320930480957, -3.4178929328918457, -8.25410270690918, -5.283025741577148, -6.34718132019043, -8.763266563415527, -8.225085258483887, -0.5832843780517578, -7.8987956047058105, -1.5442132949829102, -0.7496700286865234, -9.421340942382812, -3.768111228942871, -6.302834510803223, -3.2214107513427734, -3.4456167221069336, -6.711847305297852, -7.5076799392700195, -9.426987648010254]	[-1.8303947448730469, -2.529186725616455, -7.699772834777832, -9.61424446105957, -9.771968841552734, -5.11046028137207, -6.468494415283203, -4.603611946105957, -11.067724227905273, -6.828218460083008, -0.573948860168457, -8.899920463562012, -1.6869325637817383, -1.5335006713867188, -9.431068420410156, -5.945016860961914, -6.5360798835754395, -2.748891830444336, -3.9546260833740234, -7.1129961013793945, -7.554043769836426, -7.856308460235596]	111.9622573852539	129.35740661621094	17.39514923095703
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.8732995986938477, -1.920212745666504, -3.586538314819336, -6.686814785003662, -5.476477146148682, -4.036385536193848, -7.46713399887085, -9.520018577575684, -8.795439720153809, -0.7457151412963867, -5.993122100830078, -13.239152908325195, -7.636548042297363, -13.961387634277344, -4.009250164031982, -2.1547889709472656, -10.593161582946777, -6.790985584259033]	[-3.8732995986938477, -1.920212745666504, -3.586538314819336, -6.686814785003662, -5.476477146148682, -4.036385536193848, -7.46713399887085, -9.520018577575684, -8.795439720153809, -0.7457151412963867, -5.993122100830078, -13.239152908325195, -7.636548042297363, -13.961387634277344, -7.784569263458252, -11.747784614562988, -7.258601188659668, -11.481571197509766, -7.038918495178223]	116.48643493652344	138.2496795654297	21.76324462890625
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.2221965789794922, -1.4041023254394531, -5.571481704711914, -4.628063678741455, -1.4022178649902344, -2.6651649475097656, -13.078052520751953, -6.494756698608398, -0.8119916915893555, -9.724405288696289, -2.4684743881225586, -0.031126976013183594, -10.249495506286621]	[-10.261090278625488, -5.785469055175781, -8.769989013671875, -7.266465663909912, -5.317659378051758, -1.546401023864746, -2.1772985458374023, -13.05601692199707, -7.182281494140625, -0.72186279296875, -8.958081245422363, -3.6150856018066406, -0.024428367614746094, -10.086210250854492]	59.75153350830078	84.76834106445312	25.016807556152344
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.9188923835754395, -4.556453704833984, -2.9095935821533203, -10.895143508911133, -8.308323860168457, -10.632282257080078, -0.3674468994140625, -5.672442436218262, -5.700562953948975, -9.566598892211914, -12.644001960754395]	[-5.9188923835754395, -11.266609191894531, -9.767374992370605, -5.489814281463623, -10.884191513061523, -8.042646408081055, -10.084138870239258, -1.074026107788086, -4.572858810424805, -5.283548831939697, -9.284634590148926, -12.528765678405762]	77.17173767089844	94.19750213623047	17.02576446533203
