	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-10.730212211608887, -14.793569564819336, -6.8414459228515625, -3.3958253860473633, -11.844830513000488, -14.228059768676758, -8.378314018249512, -10.554177284240723, -4.527103424072266, -12.391789436340332]	[-10.730212211608887, -14.793569564819336, -6.8414459228515625, -3.3958253860473633, -11.844830513000488, -13.619997024536133, -9.77311897277832, -12.125375747680664, -5.0429582595825195, -12.150257110595703]	97.68531799316406	100.31758117675781	2.63226318359375
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.917496681213379, -0.8149728775024414, -5.39268684387207, -5.90892219543457, -2.1787519454956055, -2.657430648803711, -7.918890953063965, -4.235503196716309, -6.412219524383545, -1.7361249923706055, -8.32233715057373, -3.661044120788574, -0.26021289825439453, -11.958406448364258]	[-8.033777236938477, -2.449408531188965, -6.178694725036621, -5.893767356872559, -1.8577423095703125, -3.136530876159668, -7.919760704040527, -4.360074520111084, -6.457335472106934, -1.2959232330322266, -8.682502746582031, -3.7741527557373047, -0.2184925079345703, -11.660865783691406]	63.37499237060547	71.91902923583984	8.544036865234375
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.270561218261719, -2.416942596435547, -3.7020626068115234, -5.58747673034668, -3.7868337631225586, -4.255686283111572, -5.8267741203308105, -9.212301254272461, -8.14435863494873, -0.561741828918457, -1.5167045593261719, -5.355611324310303, -13.776090621948242, -8.148463249206543, -11.80469799041748, -4.577775001525879, -1.933511734008789, -11.964144706726074, -8.275961875915527]	[-4.270561218261719, -2.416942596435547, -3.7020626068115234, -5.58747673034668, -3.7868337631225586, -4.255686283111572, -5.8267741203308105, -9.212301254272461, -8.14435863494873, -0.561741828918457, -1.5167045593261719, -5.355611324310303, -13.776090621948242, -8.148463249206543, -11.80469799041748, -4.489086151123047, -8.657041549682617, -11.44875717163086, -8.525296211242676]	115.1176986694336	121.48648834228516	6.3687896728515625
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-1.1605005264282227, -9.32020378112793, -4.327791213989258, -1.28460693359375, -5.231245994567871, -4.452282905578613, -2.162043571472168, -8.014041900634766, -0.23686790466308594, -0.004489898681640625, -0.2860279083251953, -2.2957773208618164, -3.2616896629333496, -5.628742218017578, -2.9116220474243164, -0.2605619430541992, -0.2824287414550781, -0.11307144165039062, -3.0858802795410156, -4.571216583251953, -2.5242443084716797, -0.012652397155761719, -0.009659767150878906, -6.530152320861816, -8.994392395019531, -7.552766799926758, -3.1470513343811035, -13.315288543701172]	[-1.1605005264282227, -9.32020378112793, -4.327791213989258, -1.28460693359375, -5.231245994567871, -4.452282905578613, -2.162043571472168, -8.014041900634766, -0.23686790466308594, -0.004489898681640625, -0.2860279083251953, -2.2957773208618164, -3.2616896629333496, -5.628742218017578, -2.9116220474243164, -0.2605619430541992, -0.2824287414550781, -0.11307144165039062, -3.0858802795410156, -4.571216583251953, -2.5242443084716797, -0.012652397155761719, -0.009659767150878906, -6.530152320861816, -8.994392395019531, -7.221343040466309, -10.079160690307617, -14.265432357788086]	100.97730255126953	108.52814483642578	7.55084228515625
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.020760536193848, -3.8792829513549805, -7.025845527648926, -3.0602822303771973, -6.377086162567139, -0.5525598526000977, -6.58170747756958, -5.595864772796631, -8.256802558898926, -5.751339912414551, -0.5020017623901367, -7.912980079650879, -7.551055908203125, -4.2025041580200195, -8.942517280578613, -2.351839065551758, -2.5648460388183594, -8.625210762023926, -2.644113540649414, -1.3423337936401367, -2.7921009063720703, -4.3507866859436035, -4.438921928405762, -3.063300132751465, -3.509305953979492]	[-6.020760536193848, -3.8792829513549805, -8.828201293945312, -6.856109619140625, -6.905653953552246, -0.603302001953125, -6.529655933380127, -5.106635093688965, -8.59844970703125, -5.809657096862793, -0.7605648040771484, -7.954987049102783, -7.267770290374756, -4.506084442138672, -9.089408874511719, -1.995248794555664, -3.166520118713379, -8.501113891601562, -2.778836250305176, -1.3589134216308594, -2.7656164169311523, -4.487892150878906, -4.082826614379883, -3.048703193664551, -3.4710941314697266]	117.89535522460938	124.373291015625	6.477935791015625
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.905464172363281, -3.9723854064941406, -3.6094307899475098, -8.817028999328613, -6.356971740722656, -10.988736152648926, -1.2558488845825195, -10.446102142333984, -2.197263717651367, -8.915669441223145, -5.4677605628967285, -4.8576579093933105, -6.307746887207031]	[-5.905464172363281, -11.786073684692383, -8.776632308959961, -8.75161361694336, -7.565125465393066, -4.7268900871276855, -9.808324813842773, -1.9487009048461914, -9.257040023803711, -2.4201908111572266, -8.740049362182617, -5.704965114593506, -4.752303600311279, -6.953188896179199]	79.09806823730469	97.09657287597656	17.998504638671875
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.020760536193848, -3.8792829513549805, -7.025845527648926, -3.0602822303771973, -6.377086162567139, -0.5525598526000977, -6.58170747756958, -5.595864772796631, -8.256802558898926, -5.751339912414551, -0.5020017623901367, -7.912980079650879, -7.551055908203125, -4.2025041580200195, -8.942517280578613, -2.351839065551758, -2.5648460388183594, -8.625210762023926, -2.644113540649414, -1.3423337936401367, -2.7921009063720703, -4.3507866859436035, -4.438921928405762, -3.063300132751465, -3.509305953979492]	[-6.020760536193848, -3.8792829513549805, -7.97602653503418, -6.529494762420654, -9.7843599319458, -6.270252227783203, -0.47881412506103516, -6.449345111846924, -5.052974700927734, -8.219490051269531, -5.755823135375977, -0.7473812103271484, -7.902015686035156, -7.383944511413574, -3.7873620986938477, -9.311171531677246, -2.766350746154785, -3.49392032623291, -9.141926765441895, -2.1931915283203125, -1.2692699432373047, -2.9433765411376953, -4.7888665199279785, -3.338378429412842, -3.5366220474243164, -3.841085433959961]	117.89535522460938	132.86148071289062	14.96612548828125
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.270561218261719, -2.416942596435547, -3.7020626068115234, -5.58747673034668, -3.7868337631225586, -4.255686283111572, -5.8267741203308105, -9.212301254272461, -8.14435863494873, -0.561741828918457, -1.5167045593261719, -5.355611324310303, -13.776090621948242, -8.148463249206543, -11.80469799041748, -4.577775001525879, -1.933511734008789, -11.964144706726074, -8.275961875915527]	[-4.270561218261719, -2.416942596435547, -3.7020626068115234, -5.58747673034668, -3.7868337631225586, -4.255686283111572, -5.8267741203308105, -9.212301254272461, -8.14435863494873, -0.561741828918457, -1.5167045593261719, -5.355611324310303, -13.776090621948242, -8.148463249206543, -11.80469799041748, -6.688899040222168, -9.41743278503418, -7.758298873901367, -11.407975196838379, -7.659326076507568]	115.1176986694336	131.29824829101562	16.18054962158203
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.917496681213379, -0.8149728775024414, -5.39268684387207, -5.9089250564575195, -2.178752899169922, -2.6574292182922363, -7.918892860412598, -4.235505104064941, -6.412220478057861, -1.7361249923706055, -8.32233715057373, -3.6610450744628906, -0.26021289825439453, -11.958407402038574]	[-8.079549789428711, -6.189654350280762, -6.6713547706604, -6.241939544677734, -5.409181594848633, -1.460341453552246, -3.111341953277588, -7.722479820251465, -5.057241439819336, -6.11396598815918, -1.7266387939453125, -8.771516799926758, -3.3275318145751953, -0.3751668930053711, -11.485108375549316]	63.375003814697266	81.7430191040039	18.36801528930664
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.905463218688965, -3.972386360168457, -3.6094284057617188, -8.817028045654297, -6.356973171234131, -10.988737106323242, -1.2558479309082031, -10.446102142333984, -2.197263717651367, -6.57046365737915, -9.210878372192383, -3.563903331756592]	[-5.905463218688965, -11.7860746383667, -8.776629447937012, -8.751614570617676, -7.565123558044434, -4.726890563964844, -9.80832576751709, -1.9487018585205078, -9.257040023803711, -2.42018985748291, -6.144676685333252, -9.680440902709961, -3.7658376693725586]	72.89447021484375	90.5370101928711	17.642539978027344
