	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-15.382246017456055, -13.476140975952148, -5.761394500732422, -13.483802795410156, -8.25589370727539, -11.489794731140137, -9.599004745483398, -7.519375801086426, -9.966024398803711]	[-15.382246017456055, -13.476140975952148, -5.761394500732422, -13.483802795410156, -12.516648292541504, -10.006125450134277, -9.497167587280273, -7.6849260330200195, -9.66224479675293]	94.93367767333984	97.470703125	2.5370254516601562
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.3424930572509766, -1.4411544799804688, -5.8331217765808105, -6.589224815368652, -0.9980039596557617, -3.228022575378418, -11.995753288269043, -6.653571605682373, -0.501765251159668, -9.774097442626953, -1.6287870407104492, -11.313202857971191]	[-8.242522239685059, -2.1442947387695312, -5.780577659606934, -6.228470802307129, -0.9283676147460938, -3.2919130325317383, -12.11139965057373, -6.407977104187012, -0.4296274185180664, -9.501922607421875, -1.475346565246582, -11.052153587341309]	62.29920196533203	67.59457397460938	5.295372009277344
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.857449531555176, -2.643657684326172, -3.502748966217041, -7.067269325256348, -5.040522575378418, -5.634520053863525, -5.666234016418457, -8.785575866699219, -8.829307556152344, -3.3737268447875977, -4.563026428222656, -14.744319915771484, -9.47109603881836, -11.451066017150879, -4.136995315551758, -2.346864700317383, -12.541223526000977, -10.550335884094238]	[-5.857449531555176, -2.643657684326172, -3.502748966217041, -7.067269325256348, -5.040522575378418, -5.634520053863525, -5.666234016418457, -8.785575866699219, -8.829307556152344, -3.3737268447875977, -4.563026428222656, -14.744319915771484, -9.47109603881836, -11.451066017150879, -4.345304489135742, -4.301398277282715, -12.319084167480469, -11.071065902709961]	126.20594024658203	128.6673583984375	2.4614181518554688
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.8390388488769531, -13.133316993713379, -5.020214557647705, -3.7561044692993164, -1.8739080429077148, -7.554558753967285, -2.830925464630127, -3.2417964935302734, -8.313858032226562, -0.053905487060546875, -2.334233283996582, -5.405570983886719, -8.656854629516602, -9.066793441772461, -7.275963306427002, -2.053093910217285, -14.544763565063477]	[-0.8390388488769531, -13.133316993713379, -5.020214557647705, -3.7561044692993164, -1.8739080429077148, -7.554558753967285, -2.830925464630127, -3.2417964935302734, -8.313858032226562, -0.053905487060546875, -2.334233283996582, -5.405570983886719, -8.656854629516602, -9.066793441772461, -8.232866287231445, -10.03165054321289, -15.392130851745605]	95.95489501953125	105.73772430419922	9.782829284667969
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.029765605926514, -4.126473903656006, -2.513278007507324, -7.86355447769165, -13.583175659179688, -5.638121128082275, -7.372876167297363, -0.5809822082519531, -8.088119506835938, -5.052891731262207, -1.5474872589111328, -8.953598022460938, -2.4276371002197266, -6.931286334991455, -1.7662067413330078, -3.219000816345215, -4.250180721282959, -6.524184226989746, -4.097127914428711]	[-4.029765605926514, -9.707202911376953, -4.512595176696777, -7.040921688079834, -13.944466590881348, -6.051656246185303, -7.615876197814941, -0.606562614440918, -8.080673217773438, -5.027921676635742, -1.277247428894043, -8.99512004852295, -2.633425712585449, -6.850559234619141, -1.5123472213745117, -3.284457206726074, -3.944082736968994, -6.557831287384033, -3.679415702819824]	98.5659408569336	105.35212707519531	6.786186218261719
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.859158992767334, -3.8426942825317383, -2.6911468505859375, -11.29104995727539, -5.185453414916992, -12.61663818359375, -13.247390747070312, -4.968908309936523, -9.218263626098633, -6.977198600769043, -14.773763656616211]	[-5.859158992767334, -9.252016067504883, -6.893423557281494, -9.138242721557617, -10.00915241241455, -4.873727321624756, -12.191353797912598, -13.067571640014648, -4.686063289642334, -9.371881484985352, -6.836555480957031, -13.935497283935547]	90.67166900634766	106.1146469116211	15.442977905273438
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.029765605926514, -4.126473903656006, -2.513278007507324, -7.86355447769165, -13.583175659179688, -5.638121128082275, -7.372876167297363, -0.5809822082519531, -8.088119506835938, -5.052891731262207, -1.5474872589111328, -8.953598022460938, -2.4276371002197266, -6.931286334991455, -1.7662067413330078, -3.219000816345215, -4.250180721282959, -6.524184226989746, -4.097127914428711]	[-4.029765605926514, -11.63068675994873, -6.993908882141113, -12.145986557006836, -7.04494047164917, -13.58197021484375, -6.004001617431641, -7.746996879577637, -0.5511560440063477, -7.914624214172363, -5.05460262298584, -0.7358903884887695, -9.035707473754883, -2.7340221405029297, -6.669094085693359, -1.0519590377807617, -3.167304039001465, -3.3947219848632812, -6.316855430603027, -4.212263107299805]	98.5659408569336	120.01646423339844	21.450523376464844
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.857449531555176, -2.643657684326172, -3.502748966217041, -7.067269325256348, -5.040522575378418, -5.634520053863525, -5.666234016418457, -8.785575866699219, -8.829307556152344, -3.3737268447875977, -4.563026428222656, -14.744319915771484, -9.47109603881836, -11.451066017150879, -4.136995315551758, -2.346864700317383, -12.541223526000977, -10.550335884094238]	[-5.857449531555176, -2.643657684326172, -3.502748966217041, -7.067269325256348, -5.040522575378418, -5.634520053863525, -5.666234016418457, -8.785575866699219, -8.829307556152344, -3.3737268447875977, -4.563026428222656, -14.744319915771484, -9.47109603881836, -11.451066017150879, -5.153151512145996, -9.50791072845459, -8.45996379852295, -13.140179634094238, -10.040738105773926]	126.20594024658203	142.93246459960938	16.726524353027344
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.3424930572509766, -1.441152572631836, -5.833122253417969, -6.589224815368652, -0.9980039596557617, -3.228022575378418, -11.99575424194336, -6.653571605682373, -0.5017642974853516, -9.774097442626953, -1.6287870407104492, -11.313202857971191]	[-9.822444915771484, -6.202736854553223, -6.5205488204956055, -6.410907745361328, -5.5969977378845215, -1.054265022277832, -2.884347915649414, -12.213754653930664, -6.866119384765625, -0.48113155364990234, -9.574394226074219, -2.1146087646484375, -10.917698860168457]	62.299198150634766	80.65995788574219	18.360759735107422
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.859157562255859, -3.8426942825317383, -2.6911468505859375, -11.29104995727539, -5.185452938079834, -12.61663818359375, -13.247392654418945, -4.968908309936523, -9.187170028686523, -11.018016815185547]	[-5.859157562255859, -9.252016067504883, -6.893425941467285, -9.138239860534668, -10.009153366088867, -4.873728275299072, -12.191354751586914, -13.067572593688965, -4.686063289642334, -9.574174880981445, -10.864006996154785]	79.90763092041016	96.40888977050781	16.501258850097656
