	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-16.449050903320312, -13.241154670715332, -9.472702980041504, -13.635387420654297, -9.862600326538086, -9.573220252990723, -11.673233985900879, -6.692656517028809, -7.6196699142456055]	[-16.449050903320312, -13.241154670715332, -9.472702980041504, -13.635387420654297, -12.744952201843262, -12.043869972229004, -11.069957733154297, -6.892766952514648, -6.953009128570557]	98.21967315673828	102.50284576416016	4.283172607421875
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.9768486022949219, -0.9918842315673828, -7.4897003173828125, -6.46478271484375, -1.5343990325927734, -2.8458499908447266, -11.327164649963379, -7.488229751586914, -1.2486324310302734, -9.474630355834961, -12.682497024536133]	[-8.544351577758789, -1.5941247940063477, -7.367650985717773, -7.0644402503967285, -1.3300666809082031, -3.0595016479492188, -11.892232894897461, -7.801456928253174, -1.072601318359375, -9.357455253601074, -12.328372955322266]	63.52461242675781	71.41226196289062	7.8876495361328125
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-7.226474761962891, -2.0121383666992188, -4.634556770324707, -6.5538530349731445, -5.438943862915039, -4.42808723449707, -5.831661701202393, -9.660209655761719, -11.127787590026855, -2.381204605102539, -3.891569137573242, -13.676369667053223, -11.589917182922363, -12.910686492919922, -3.229909896850586, -2.60701847076416, -13.712315559387207, -6.568890571594238]	[-7.226474761962891, -2.0121383666992188, -4.634556770324707, -6.5538530349731445, -5.438943862915039, -4.42808723449707, -5.831661701202393, -9.660209655761719, -11.127787590026855, -2.381204605102539, -3.891569137573242, -13.676369667053223, -11.589917182922363, -12.910686492919922, -5.347074031829834, -7.380290985107422, -12.225568771362305, -6.388706207275391]	127.4815902709961	132.70509338378906	5.223503112792969
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.6324214935302734, -13.17273998260498, -7.200692176818848, -3.16738224029541, -1.5620546340942383, -5.42686653137207, -2.9721603393554688, -2.2184810638427734, -7.092501640319824, -0.7353954315185547, -3.392706871032715, -7.402298450469971, -6.812716484069824, -9.111385345458984, -7.3615217208862305, -3.002549171447754, -13.34798812866211]	[-0.6324214935302734, -13.17273998260498, -7.200692176818848, -3.16738224029541, -1.5620546340942383, -5.42686653137207, -2.9721603393554688, -2.2184810638427734, -7.092501640319824, -0.7353954315185547, -3.392706871032715, -7.402298450469971, -6.812716484069824, -9.111385345458984, -8.048663139343262, -8.370011329650879, -13.693343162536621]	94.61186218261719	101.0118179321289	6.399955749511719
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.188836097717285, -6.342608451843262, -2.9075775146484375, -8.107074737548828, -14.295732498168945, -9.611053466796875, -6.908815383911133, -0.7039976119995117, -8.04507827758789, -4.616353988647461, -11.522815704345703, -3.3203296661376953, -7.499821662902832, -0.5575656890869141, -3.445446014404297, -6.046260356903076, -7.15333366394043, -3.2370095252990723]	[-6.188836097717285, -10.630081176757812, -5.739073753356934, -5.094468116760254, -13.614147186279297, -11.799638748168945, -6.8636322021484375, -0.9430685043334961, -7.643092155456543, -4.871362209320068, -10.872121810913086, -3.227804183959961, -7.4375996589660645, -0.5521984100341797, -3.4363508224487305, -6.292474269866943, -7.5239667892456055, -2.973690986633301]	110.50971221923828	115.70359802246094	5.193885803222656
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.155442237854004, -4.788506507873535, -3.5769004821777344, -10.714300155639648, -5.877512454986572, -10.974055290222168, -13.306766510009766, -4.507179260253906, -10.230324745178223, -5.824254035949707, -14.193941116333008]	[-5.155442237854004, -11.993819236755371, -4.040711402893066, -11.990654945373535, -10.438127517700195, -4.77187442779541, -10.955537796020508, -13.689044952392578, -7.040815830230713, -10.774118423461914, -5.41605281829834, -14.208991050720215]	89.14917755126953	110.47518920898438	21.326011657714844
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.188836097717285, -6.342608451843262, -2.9075775146484375, -8.107074737548828, -14.295732498168945, -9.611053466796875, -6.908815383911133, -0.7039976119995117, -8.04507827758789, -4.616353988647461, -11.522815704345703, -3.3203296661376953, -7.499821662902832, -0.5575656890869141, -3.445446014404297, -6.046260356903076, -7.15333366394043, -3.2370095252990723]	[-6.188836097717285, -11.475290298461914, -5.296635627746582, -9.644547462463379, -6.231790065765381, -13.056964874267578, -11.312026023864746, -7.552004814147949, -0.8479013442993164, -7.893569469451904, -5.243393421173096, -9.802952766418457, -3.9054994583129883, -7.688754081726074, -1.2110567092895508, -3.413323402404785, -5.70383358001709, -7.811826705932617, -3.848094940185547]	110.50971221923828	128.12831115722656	17.61859893798828
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-7.226474761962891, -2.0121383666992188, -4.634556770324707, -6.5538530349731445, -5.438943862915039, -4.42808723449707, -5.831661701202393, -9.660209655761719, -11.127787590026855, -2.381204605102539, -3.891569137573242, -13.676369667053223, -11.589917182922363, -12.910686492919922, -3.229909896850586, -2.60701847076416, -13.712315559387207, -6.568890571594238]	[-7.226474761962891, -2.0121383666992188, -4.634556770324707, -6.5538530349731445, -5.438943862915039, -4.42808723449707, -5.831661701202393, -9.660209655761719, -11.127787590026855, -2.381204605102539, -3.891569137573242, -13.676369667053223, -11.589917182922363, -12.910686492919922, -6.97307014465332, -8.245792388916016, -8.414661407470703, -10.870359420776367, -5.279966354370117]	127.4815902709961	141.14730834960938	13.665718078613281
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-1.9768486022949219, -0.9918851852416992, -7.489701271057129, -6.464783191680908, -1.5343990325927734, -2.8458499908447266, -11.327164649963379, -7.488229274749756, -1.2486305236816406, -9.474628448486328, -12.682496070861816]	[-9.877824783325195, -6.551433563232422, -6.578939437866211, -7.629326343536377, -5.859217643737793, -2.3943796157836914, -3.468276023864746, -11.90224838256836, -8.55877685546875, -0.9509210586547852, -9.234075546264648, -12.773332595825195]	63.52461242675781	85.77874755859375	22.254135131835938
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.155442237854004, -4.788506031036377, -3.5768985748291016, -10.7142972946167, -5.877511978149414, -10.974055290222168, -13.306766510009766, -4.50717830657959, -9.038047790527344, -13.818719863891602]	[-5.155442237854004, -11.993818283081055, -4.040713787078857, -11.990660667419434, -10.438128471374512, -4.771873474121094, -10.955535888671875, -13.689048767089844, -7.0408148765563965, -8.215635299682617, -13.48702621459961]	81.75743103027344	101.77870178222656	20.021270751953125
