	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-15.181265830993652, -15.039193153381348, -6.926440715789795, -12.457876205444336, -13.24354076385498, -12.105209350585938, -11.87514877319336, -7.354067802429199, -9.271892547607422]	[-15.181265830993652, -15.039193153381348, -6.926440715789795, -12.457876205444336, -17.019851684570312, -13.989139556884766, -11.76101016998291, -7.747891426086426, -9.53917121887207]	103.45463562011719	109.6618423461914	6.207206726074219
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.6943912506103516, -1.0752191543579102, -6.58064603805542, -5.884223461151123, -0.5560026168823242, -2.2291765213012695, -12.10185432434082, -6.722713470458984, -0.2608146667480469, -10.064332008361816, -2.2924137115478516, -10.977227210998535]	[-9.679943084716797, -2.622701644897461, -6.1519975662231445, -5.206257343292236, -0.37517833709716797, -2.4735193252563477, -12.29942512512207, -6.385678291320801, -0.2907581329345703, -9.839051246643066, -1.900242805480957, -10.892236709594727]	61.43901443481445	68.11699676513672	6.677982330322266
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.006989479064941, -1.7095575332641602, -5.881171226501465, -7.589818477630615, -4.289067268371582, -5.206745147705078, -7.45577335357666, -8.96921157836914, -9.779695510864258, -2.128880500793457, -3.6433591842651367, -15.42289924621582, -11.998397827148438, -12.066975593566895, -3.1154918670654297, -1.7040729522705078, -12.256840705871582, -10.375657081604004]	[-4.006989479064941, -1.7095575332641602, -5.881171226501465, -7.589818477630615, -4.289067268371582, -5.206745147705078, -7.45577335357666, -8.96921157836914, -9.779695510864258, -2.128880500793457, -3.6433591842651367, -15.42289924621582, -11.998397827148438, -12.066975593566895, -4.332586288452148, -5.200237274169922, -12.727715492248535, -10.598655700683594]	127.6006088256836	133.00772094726562	5.407112121582031
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.2802753448486328, -13.139028549194336, -3.6109066009521484, -2.917569160461426, -1.6901836395263672, -7.097068786621094, -3.0298871994018555, -3.449697494506836, -7.476799488067627, -0.18503761291503906, -1.679544448852539, -5.686948299407959, -9.274011611938477, -11.940978050231934, -7.436399459838867, -2.8113956451416016, -12.69252872467041]	[-0.2802753448486328, -13.139028549194336, -3.6109066009521484, -2.917569160461426, -1.6901836395263672, -7.097068786621094, -3.0298871994018555, -3.449697494506836, -7.476799488067627, -0.18503761291503906, -1.679544448852539, -5.686948299407959, -9.274011611938477, -11.940978050231934, -9.744338035583496, -11.634279251098633, -13.603522300720215]	94.39826202392578	106.44007110595703	12.04180908203125
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.111082553863525, -3.023326873779297, -1.7631292343139648, -7.863323211669922, -12.384078025817871, -3.529569625854492, -8.018367767333984, -1.3236188888549805, -8.434492111206055, -6.675769805908203, -1.1863231658935547, -11.457281112670898, -4.01508903503418, -6.469684600830078, -3.525698661804199, -3.4211044311523438, -3.8514060974121094, -7.848132133483887, -4.095653533935547]	[-4.111082553863525, -8.527094841003418, -9.47410774230957, -6.507373809814453, -12.695365905761719, -5.645918846130371, -8.339591979980469, -1.4490432739257812, -8.032835960388184, -6.116420745849609, -1.1358203887939453, -11.889463424682617, -4.222016334533691, -6.684070587158203, -3.5643653869628906, -3.4497451782226562, -3.6599483489990234, -8.094411849975586, -4.306468486785889]	102.99713134765625	117.90513610839844	14.908004760742188
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-4.556094646453857, -3.4174137115478516, -3.5417518615722656, -11.816444396972656, -3.584773540496826, -14.545324325561523, -11.706045150756836, -5.989088535308838, -12.19797134399414, -7.348818778991699, -16.065519332885742]	[-4.556094646453857, -9.95995807647705, -8.211103439331055, -8.299161911010742, -9.387616157531738, -4.278910160064697, -14.251949310302734, -13.17890739440918, -5.7724609375, -12.341242790222168, -8.358064651489258, -15.50173282623291]	94.76925659179688	114.09721374511719	19.327957153320312
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.111082553863525, -3.023326873779297, -1.7631292343139648, -7.863323211669922, -12.384078025817871, -3.529569625854492, -8.018367767333984, -1.3236188888549805, -8.434492111206055, -6.675769805908203, -1.1863231658935547, -11.457281112670898, -4.01508903503418, -6.469684600830078, -3.525698661804199, -3.4211044311523438, -3.8514060974121094, -7.848132133483887, -4.095653533935547]	[-4.111082553863525, -11.406814575195312, -5.733424186706543, -9.687942504882812, -6.5584492683410645, -11.92428970336914, -5.760998725891113, -8.502996444702148, -1.1895170211791992, -8.02897834777832, -6.263919353485107, -0.28132152557373047, -10.798765182495117, -3.9486846923828125, -6.811319351196289, -2.308793067932129, -3.425933837890625, -3.5534067153930664, -7.810741424560547, -5.185159206390381]	102.99713134765625	123.29254150390625	20.29541015625
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.006989479064941, -1.7095575332641602, -5.881171226501465, -7.589818477630615, -4.289067268371582, -5.206745147705078, -7.45577335357666, -8.96921157836914, -9.779695510864258, -2.128880500793457, -3.6433591842651367, -15.42289924621582, -11.998397827148438, -12.066975593566895, -3.1154918670654297, -1.7040729522705078, -12.256840705871582, -10.375657081604004]	[-4.006989479064941, -1.7095575332641602, -5.881171226501465, -7.589818477630615, -4.289067268371582, -5.206745147705078, -7.45577335357666, -8.96921157836914, -9.779695510864258, -2.128880500793457, -3.6433591842651367, -15.42289924621582, -11.998397827148438, -12.066975593566895, -6.836761474609375, -11.289684295654297, -7.177568435668945, -13.91456127166748, -10.193994522094727]	127.6006088256836	149.5611114501953	21.96050262451172
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.694390296936035, -1.0752201080322266, -6.58064603805542, -5.884223461151123, -0.5560026168823242, -2.229175567626953, -12.10185432434082, -6.722714900970459, -0.2608146667480469, -10.064332962036133, -2.292412757873535, -10.977227210998535]	[-11.4599609375, -9.783186912536621, -5.008898735046387, -6.8312578201293945, -4.386180400848389, -0.2937040328979492, -2.320187568664551, -13.385075569152832, -7.003600120544434, -0.5707464218139648, -9.423685073852539, -2.819194793701172, -10.682999610900879]	61.43901443481445	83.96868133544922	22.529666900634766
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-4.556093215942383, -3.417412757873535, -3.5417518615722656, -11.81644344329834, -3.5847740173339844, -14.54532241821289, -11.706043243408203, -5.9890899658203125, -12.944947242736816, -10.70280933380127]	[-4.556093215942383, -9.95995807647705, -8.211104393005371, -8.299163818359375, -9.387615203857422, -4.278910160064697, -14.25195026397705, -13.17890453338623, -5.772461891174316, -13.444032669067383, -10.305062294006348]	82.8046875	101.64525604248047	18.84056854248047
