	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-12.540719032287598, -15.73120403289795, -9.331939697265625, -13.128541946411133, -11.555156707763672, -10.296364784240723, -9.80040168762207, -6.890102386474609, -11.937026023864746]	[-12.540719032287598, -15.73120403289795, -9.331939697265625, -13.128541946411133, -12.140243530273438, -8.923336029052734, -10.370661735534668, -6.461481094360352, -11.93256664276123]	101.21145629882812	100.56068420410156	-0.6507720947265625
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.0807271003723145, -4.246944427490234, -7.37423038482666, -7.134962558746338, -3.184122085571289, -2.620732307434082, -11.826971054077148, -6.530448913574219, -1.9481697082519531, -10.673872947692871, -11.71645736694336]	[-7.408092021942139, -4.6394524574279785, -8.109611511230469, -7.271006107330322, -3.336397171020508, -2.567551612854004, -12.097517967224121, -6.671298027038574, -1.7722864151000977, -10.72099494934082, -11.5055570602417]	70.33763885498047	76.09976196289062	5.762123107910156
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.335560321807861, -2.2127180099487305, -4.211734771728516, -5.384810447692871, -6.15324592590332, -4.409002780914307, -7.691153526306152, -8.74955940246582, -8.994366645812988, -2.4520645141601562, -6.230983257293701, -14.091103553771973, -9.83716869354248, -10.735688209533691, -4.992332935333252, -2.6933517456054688, -11.142964363098145, -8.951515197753906]	[-4.335560321807861, -2.2127180099487305, -4.211734771728516, -5.384810447692871, -6.15324592590332, -4.409002780914307, -7.691153526306152, -8.74955940246582, -8.994366645812988, -2.4520645141601562, -6.230983257293701, -14.091103553771973, -9.83716869354248, -10.735688209533691, -7.2165141105651855, -4.826340198516846, -11.052762985229492, -8.849400520324707]	123.26933288574219	127.4341812133789	4.164848327636719
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-1.6932010650634766, -12.017898559570312, -7.5857625007629395, -5.531947135925293, -4.140250205993652, -8.37660026550293, -3.097433090209961, -2.3407344818115234, -10.463906288146973, -3.7637243270874023, -3.7701640129089355, -8.351948738098145, -5.016031265258789, -5.8863420486450195, -6.551660060882568, -5.802379608154297, -14.703641891479492]	[-1.6932010650634766, -12.017898559570312, -7.5857625007629395, -5.531947135925293, -4.140250205993652, -8.37660026550293, -3.097433090209961, -2.3407344818115234, -10.463906288146973, -3.7637243270874023, -3.7701640129089355, -8.351948738098145, -5.016031265258789, -5.8863420486450195, -9.602808952331543, -6.0886759757995605, -14.689210891723633]	109.09362030029297	112.41664123535156	3.3230209350585938
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.634267330169678, -6.30552339553833, -3.0644798278808594, -8.314123153686523, -11.710585594177246, -8.482080459594727, -7.102800369262695, -0.6809396743774414, -8.629026412963867, -8.090149879455566, -12.277982711791992, -2.2828140258789062, -8.892662048339844, -2.416134834289551, -7.58609676361084, -4.419179439544678, -9.671953201293945, -3.8476786613464355]	[-4.634267330169678, -11.20592975616455, -2.959406852722168, -8.167346000671387, -11.699532508850098, -8.299284934997559, -6.935023784637451, -0.6838626861572266, -8.707991600036621, -8.127440452575684, -12.34904670715332, -2.2154273986816406, -8.933074951171875, -2.295914649963379, -7.557880878448486, -4.4191694259643555, -9.650299072265625, -3.6298608779907227]	118.40848541259766	122.47075653076172	4.0622711181640625
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-3.9042587280273438, -4.475353717803955, -2.4134950637817383, -8.24751091003418, -5.176515579223633, -10.557430267333984, -10.937566757202148, -4.923148155212402, -11.42107105255127, -8.954604148864746, -11.335136413574219]	[-3.9042587280273438, -8.912638664245605, -7.496347427368164, -6.241714000701904, -8.146500587463379, -5.266185283660889, -10.571989059448242, -11.120012283325195, -4.642580986022949, -11.063432693481445, -8.39044189453125, -11.347529411315918]	82.34608459472656	97.10363006591797	14.757545471191406
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.634267330169678, -6.30552339553833, -3.0644798278808594, -8.314123153686523, -11.710585594177246, -8.482080459594727, -7.102800369262695, -0.6809396743774414, -8.629026412963867, -8.090149879455566, -12.277982711791992, -2.2828140258789062, -8.892662048339844, -2.416134834289551, -7.58609676361084, -4.419179439544678, -9.671953201293945, -3.8476786613464355]	[-4.634267330169678, -10.347123146057129, -7.908327579498291, -6.257424354553223, -8.036157608032227, -11.79863166809082, -6.416801929473877, -7.326070308685303, -0.7410650253295898, -8.738895416259766, -8.479387283325195, -11.828484535217285, -2.6971607208251953, -9.460731506347656, -2.1875057220458984, -7.286262035369873, -4.476045608520508, -9.730185508728027, -2.852438449859619]	118.40848541259766	131.2029571533203	12.794471740722656
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.335560321807861, -2.2127180099487305, -4.211734771728516, -5.384810447692871, -6.15324592590332, -4.409002780914307, -7.691153526306152, -8.74955940246582, -8.994366645812988, -2.4520645141601562, -6.230983257293701, -14.091103553771973, -9.83716869354248, -10.735688209533691, -4.992332935333252, -2.6933517456054688, -11.142964363098145, -8.951515197753906]	[-4.335560321807861, -2.2127180099487305, -4.211734771728516, -5.384810447692871, -6.15324592590332, -4.409002780914307, -7.691153526306152, -8.74955940246582, -8.994366645812988, -2.4520645141601562, -6.230983257293701, -14.091103553771973, -9.83716869354248, -10.735688209533691, -8.58283519744873, -7.339614391326904, -8.973058700561523, -11.43554973602295, -8.718811988830566]	123.26933288574219	140.53903198242188	17.269699096679688
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.080726146697998, -4.246946334838867, -7.374230861663818, -7.134962558746338, -3.184122085571289, -2.620732307434082, -11.826971054077148, -6.530448913574219, -1.9481697082519531, -10.673872947692871, -11.71645736694336]	[-9.33325481414795, -7.943072319030762, -8.507389068603516, -8.048168182373047, -7.086669921875, -2.590815544128418, -2.4991464614868164, -12.209091186523438, -7.366574287414551, -2.1897239685058594, -10.9808988571167, -11.011946678161621]	70.33763885498047	89.7667465209961	19.429107666015625
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-3.9042587280273438, -4.475353240966797, -2.4134960174560547, -8.24751091003418, -5.176516532897949, -10.557430267333984, -10.937565803527832, -4.923146724700928, -9.580310821533203, -11.789883613586426]	[-3.9042587280273438, -8.912638664245605, -7.496347427368164, -6.241715431213379, -8.146500587463379, -5.266183853149414, -10.571989059448242, -11.120013236999512, -4.642581462860107, -9.336075782775879, -11.949015617370605]	72.00547790527344	87.58731842041016	15.581840515136719
