	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-13.867505073547363, -14.83393669128418, -8.173864364624023, -12.748254776000977, -10.374631881713867, -11.246542930603027, -10.967960357666016, -6.386629104614258, -9.741899490356445]	[-13.867505073547363, -14.83393669128418, -8.173864364624023, -12.748254776000977, -13.968255996704102, -11.523106575012207, -10.777581214904785, -6.438137054443359, -9.647195816040039]	98.34123229980469	101.97784423828125	3.6366119384765625
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.416013717651367, -1.0376567840576172, -6.470422744750977, -6.233524322509766, -0.8258581161499023, -2.917057514190674, -11.576212882995605, -6.604387283325195, -0.6384668350219727, -9.66212272644043, -0.5346355438232422, -11.08224868774414]	[-9.19478702545166, -1.579136848449707, -6.049339294433594, -5.808289051055908, -0.8159360885620117, -2.9982995986938477, -11.694989204406738, -6.208956718444824, -0.6463031768798828, -9.187627792358398, -0.5285682678222656, -11.146965980529785]	59.99860382080078	65.85919189453125	5.860588073730469
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.985612392425537, -2.7704591751098633, -4.973711013793945, -7.147051811218262, -6.691279888153076, -4.964018821716309, -5.5917277336120605, -9.601449012756348, -8.888525009155273, -2.004157066345215, -3.998098373413086, -15.641927719116211, -10.189471244812012, -11.384029388427734, -4.2783403396606445, -2.7736616134643555, -10.81937026977539, -9.781158447265625]	[-5.985612392425537, -2.7704591751098633, -4.973711013793945, -7.147051811218262, -6.691279888153076, -4.964018821716309, -5.5917277336120605, -9.601449012756348, -8.888525009155273, -2.004157066345215, -3.998098373413086, -15.641927719116211, -10.189471244812012, -11.384029388427734, -4.623105525970459, -5.61837100982666, -11.844560623168945, -10.22995376586914]	127.48405456542969	132.14752197265625	4.6634674072265625
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.6225290298461914, -13.796902656555176, -5.564605712890625, -3.758516311645508, -1.6245136260986328, -6.222350120544434, -2.8520803451538086, -3.663325309753418, -7.057920932769775, -0.12765216827392578, -1.7032127380371094, -6.586699485778809, -8.986982345581055, -10.407005310058594, -7.398371696472168, -1.9671010971069336, -12.83054256439209]	[-0.6225290298461914, -13.796902656555176, -5.564605712890625, -3.758516311645508, -1.6245136260986328, -6.222350120544434, -2.8520803451538086, -3.663325309753418, -7.057920932769775, -0.12765216827392578, -1.7032127380371094, -6.586699485778809, -8.986982345581055, -10.407005310058594, -9.355720520019531, -9.43436336517334, -13.41848373413086]	95.17030334472656	105.18286895751953	10.012565612792969
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.462928771972656, -4.671839714050293, -2.37869930267334, -7.286782741546631, -12.831521987915039, -4.6988115310668945, -8.035449028015137, -0.6821317672729492, -8.105231285095215, -6.202755928039551, -1.8194608688354492, -11.063153266906738, -2.1559715270996094, -6.398734092712402, -2.883246421813965, -3.4678850173950195, -4.582405090332031, -8.049741744995117, -4.94209623336792]	[-5.462928771972656, -9.972051620483398, -4.124144077301025, -6.103420257568359, -13.351873397827148, -5.443480491638184, -8.670342445373535, -0.6841192245483398, -7.864333152770996, -5.820070266723633, -2.220067024230957, -11.486751556396484, -2.4213075637817383, -6.816046237945557, -2.7164201736450195, -3.3950328826904297, -4.272200584411621, -8.111806869506836, -5.3725080490112305]	105.71884155273438	114.30891418457031	8.590072631835938
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-6.704800128936768, -4.698841571807861, -3.4614171981811523, -10.782974243164062, -4.896846294403076, -14.082239151000977, -12.507614135742188, -4.650575160980225, -12.398215293884277, -8.168827056884766, -15.600357055664062]	[-6.704800128936768, -10.062463760375977, -6.05769157409668, -7.453469276428223, -9.943292617797852, -4.366513729095459, -13.87942123413086, -12.784785270690918, -4.7957682609558105, -12.501998901367188, -8.554232597351074, -14.377996444702148]	97.95270538330078	111.48242950439453	13.52972412109375
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.462928771972656, -4.671839714050293, -2.37869930267334, -7.286782741546631, -12.831521987915039, -4.6988115310668945, -8.035449028015137, -0.6821317672729492, -8.105231285095215, -6.202755928039551, -1.8194608688354492, -11.063153266906738, -2.1559715270996094, -6.398734092712402, -2.883246421813965, -3.4678850173950195, -4.582405090332031, -8.049741744995117, -4.94209623336792]	[-5.462928771972656, -13.625688552856445, -7.425173759460449, -10.78981876373291, -5.65654182434082, -12.549893379211426, -5.311358451843262, -8.809267044067383, -0.8569364547729492, -7.860977649688721, -5.971397399902344, -1.2775583267211914, -9.186861038208008, -1.9950180053710938, -6.370899200439453, -2.2192153930664062, -3.4470338821411133, -4.261541843414307, -8.265104293823242, -5.836730003356934]	105.71884155273438	127.1799545288086	21.46111297607422
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.985612392425537, -2.7704591751098633, -4.973711013793945, -7.147051811218262, -6.691279888153076, -4.964018821716309, -5.5917277336120605, -9.601449012756348, -8.888525009155273, -2.004157066345215, -3.998098373413086, -15.641927719116211, -10.189471244812012, -11.384029388427734, -4.2783403396606445, -2.7736616134643555, -10.81937026977539, -9.781158447265625]	[-5.985612392425537, -2.7704591751098633, -4.973711013793945, -7.147051811218262, -6.691279888153076, -4.964018821716309, -5.5917277336120605, -9.601449012756348, -8.888525009155273, -2.004157066345215, -3.998098373413086, -15.641927719116211, -10.189471244812012, -11.384029388427734, -5.800680160522461, -11.46596908569336, -7.713977336883545, -12.932446479797363, -9.446210861206055]	127.48405456542969	147.19081115722656	19.706756591796875
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.416013717651367, -1.0376577377319336, -6.470424652099609, -6.233524799346924, -0.8258581161499023, -2.917057514190674, -11.576211929321289, -6.604388236999512, -0.6384658813476562, -9.662124633789062, -0.5346345901489258, -11.082249641418457]	[-10.20755386352539, -7.0795392990112305, -4.49323034286499, -6.490503787994385, -5.833913803100586, -0.8797798156738281, -3.1943631172180176, -12.1026029586792, -6.783167839050293, -1.0104732513427734, -9.427650451660156, -0.9089565277099609, -11.28713607788086]	59.99861526489258	79.69886779785156	19.700252532958984
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-6.704801082611084, -4.6988420486450195, -3.4614157676696777, -10.782973289489746, -4.896846771240234, -14.082239151000977, -12.507614135742188, -4.65057373046875, -13.15475082397461, -10.495362281799316]	[-6.704801082611084, -10.062463760375977, -6.057692527770996, -7.453468322753906, -9.943294525146484, -4.366511344909668, -13.879420280456543, -12.784784317016602, -4.795766830444336, -13.49611759185791, -10.144535064697266]	85.43541717529297	99.68885040283203	14.253433227539062
