	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-8.961346626281738, -13.252365112304688, -8.572917938232422, -2.283909797668457, -11.032317161560059, -13.253436088562012, -7.3623433113098145, -9.091425895690918, -7.584906578063965, -10.097674369812012]	[-8.961346626281738, -13.252365112304688, -8.572917938232422, -2.283909797668457, -11.032317161560059, -12.875007629394531, -8.586658477783203, -9.392605781555176, -7.814574241638184, -10.004545211791992]	91.49263763427734	92.7762451171875	1.2836074829101562
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.1786928176879883, -1.228963851928711, -6.300224781036377, -7.884868621826172, -1.7345800399780273, -3.2253894805908203, -7.013157367706299, -4.903281211853027, -7.647064208984375, -2.58107328414917, -8.435369491577148, -2.0087289810180664, -1.5935869216918945, -9.118760108947754]	[-8.52688217163086, -3.203709602355957, -7.159233093261719, -6.645503044128418, -1.694671630859375, -3.5795350074768066, -7.115412712097168, -5.682735443115234, -7.89900016784668, -2.444944381713867, -8.339268684387207, -1.9132261276245117, -1.6023569107055664, -8.556681632995605]	66.8537368774414	74.3631591796875	7.509422302246094
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.526211738586426, -2.199878692626953, -3.3293933868408203, -5.4201250076293945, -3.869882106781006, -4.261359691619873, -7.5157365798950195, -8.454150199890137, -9.189010620117188, -2.783135414123535, -1.5999164581298828, -5.169276237487793, -12.947486877441406, -9.412578582763672, -10.754873275756836, -5.136142730712891, -3.2228503227233887, -8.924516677856445, -7.444727897644043]	[-4.526211738586426, -2.199878692626953, -3.3293933868408203, -5.4201250076293945, -3.869882106781006, -4.261359691619873, -7.5157365798950195, -8.454150199890137, -9.189010620117188, -2.783135414123535, -1.5999164581298828, -5.169276237487793, -12.947486877441406, -9.412578582763672, -10.754873275756836, -5.154544830322266, -6.436966419219971, -9.639245986938477, -7.307333946228027]	116.16126251220703	119.97110748291016	3.809844970703125
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-2.1371259689331055, -7.66456413269043, -2.235013961791992, -1.8305082321166992, -8.216240882873535, -5.1880950927734375, -2.6176538467407227, -9.04903793334961, -3.7545719146728516, -0.6693811416625977, -0.8505306243896484, -2.7976646423339844, -2.1227121353149414, -4.676703453063965, -3.937079429626465, -2.0952415466308594, -3.541910171508789, -2.4647183418273926, -3.3716769218444824, -5.325248718261719, -4.357425689697266, -0.5277919769287109, -3.390561580657959, -4.064502716064453, -6.450290203094482, -6.365490913391113, -5.466928482055664, -11.66503620147705]	[-2.1371259689331055, -7.66456413269043, -2.235013961791992, -1.8305082321166992, -8.216240882873535, -5.1880950927734375, -2.6176538467407227, -9.04903793334961, -3.7545719146728516, -0.6693811416625977, -0.8505306243896484, -2.7976646423339844, -2.1227121353149414, -4.676703453063965, -3.937079429626465, -2.0952415466308594, -3.541910171508789, -2.4647183418273926, -3.3716769218444824, -5.325248718261719, -4.357425689697266, -0.5277919769287109, -3.390561580657959, -4.064502716064453, -6.450290203094482, -7.191378593444824, -7.039618015289307, -11.851835250854492]	116.83370971679688	119.41908264160156	2.5853729248046875
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.167933464050293, -7.1888275146484375, -6.955914497375488, -3.17482852935791, -6.765347957611084, -1.4013137817382812, -6.680058479309082, -5.9359130859375, -11.219544410705566, -4.497924327850342, -0.812138557434082, -7.435779571533203, -7.047642707824707, -4.252400875091553, -6.953151702880859, -2.3950328826904297, -3.8240928649902344, -7.5568928718566895, -2.9648609161376953, -3.704753875732422, -5.5858964920043945, -4.435311794281006, -5.186428070068359, -3.8393383026123047, -4.272651672363281]	[-5.167933464050293, -7.1888275146484375, -10.035380363464355, -4.30440092086792, -7.1404547691345215, -1.3744726181030273, -7.130148887634277, -5.725067138671875, -10.916683197021484, -4.709384918212891, -0.8467979431152344, -7.4047770500183105, -7.093914031982422, -4.410788059234619, -7.075683116912842, -2.468111038208008, -3.8411121368408203, -7.401370525360107, -2.8611135482788086, -3.8403472900390625, -5.4405622482299805, -4.424654006958008, -5.132045745849609, -3.7512149810791016, -3.967857837677002]	129.2539825439453	133.65310668945312	4.3991241455078125
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.897554397583008, -5.485918045043945, -2.5203237533569336, -8.548643112182617, -5.128822326660156, -9.526803970336914, -2.8303956985473633, -9.576496124267578, -2.698376178741455, -9.990751266479492, -6.827089309692383, -7.251887798309326, -4.991011619567871]	[-5.897554397583008, -9.162542343139648, -8.132347106933594, -8.050451278686523, -8.200279235839844, -4.866541862487793, -9.296908378601074, -3.9914188385009766, -8.55055046081543, -2.436234474182129, -9.725445747375488, -6.382175445556641, -6.9235663414001465, -5.379087448120117]	81.27407836914062	96.9950942993164	15.721015930175781
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.167933464050293, -7.1888275146484375, -6.955914497375488, -3.17482852935791, -6.765347957611084, -1.4013137817382812, -6.680058479309082, -5.9359130859375, -11.219544410705566, -4.497924327850342, -0.812138557434082, -7.435779571533203, -7.047642707824707, -4.252400875091553, -6.953151702880859, -2.3950328826904297, -3.8240928649902344, -7.5568928718566895, -2.9648609161376953, -3.704753875732422, -5.5858964920043945, -4.435311794281006, -5.186428070068359, -3.8393383026123047, -4.272651672363281]	[-5.167933464050293, -7.1888275146484375, -8.840507507324219, -7.949438571929932, -7.110613822937012, -6.915152549743652, -0.9629383087158203, -6.986541748046875, -5.238907814025879, -10.332046508789062, -4.890110015869141, -0.6581764221191406, -7.450131416320801, -7.688608646392822, -4.382538318634033, -6.797939777374268, -2.283489227294922, -3.623335838317871, -7.381917953491211, -2.2904558181762695, -3.885253429412842, -4.98394775390625, -4.271924018859863, -5.878232002258301, -3.679410934448242, -4.42071533203125]	129.2539825439453	141.25909423828125	12.005111694335938
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.526211738586426, -2.199878692626953, -3.3293933868408203, -5.4201250076293945, -3.869882106781006, -4.261359691619873, -7.5157365798950195, -8.454150199890137, -9.189010620117188, -2.783135414123535, -1.5999164581298828, -5.169276237487793, -12.947486877441406, -9.412578582763672, -10.754873275756836, -5.136142730712891, -3.2228503227233887, -8.924516677856445, -7.444727897644043]	[-4.526211738586426, -2.199878692626953, -3.3293933868408203, -5.4201250076293945, -3.869882106781006, -4.261359691619873, -7.5157365798950195, -8.454150199890137, -9.189010620117188, -2.783135414123535, -1.5999164581298828, -5.169276237487793, -12.947486877441406, -9.412578582763672, -10.754873275756836, -6.941967964172363, -7.546889781951904, -8.147636413574219, -11.006197929382324, -7.303170204162598]	116.16126251220703	132.37887573242188	16.217613220214844
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.1786928176879883, -1.228963851928711, -6.300224304199219, -7.884868144989014, -1.7345800399780273, -3.2253894805908203, -7.013157844543457, -4.9032793045043945, -7.647064208984375, -2.581073760986328, -8.435369491577148, -2.0087289810180664, -1.5935859680175781, -9.118759155273438]	[-6.887229919433594, -7.085517406463623, -7.944368839263916, -7.167160987854004, -6.185551643371582, -1.5608882904052734, -3.737485885620117, -7.088257789611816, -6.1729888916015625, -7.931175231933594, -2.30745267868042, -8.08924388885498, -2.319072723388672, -1.8126802444458008, -9.224610328674316]	66.8537368774414	85.5136947631836	18.659957885742188
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.89755392074585, -5.4859185218811035, -2.520322799682617, -8.548643112182617, -5.128822326660156, -9.526803970336914, -2.8303942680358887, -9.576495170593262, -2.698375701904297, -6.139917373657227, -10.043383598327637, -2.7624588012695312]	[-5.89755392074585, -9.162542343139648, -8.13234806060791, -8.050450325012207, -8.20028018951416, -4.866541862487793, -9.29690933227539, -3.9914183616638184, -8.550548553466797, -2.436234951019287, -6.033825874328613, -10.192119598388672, -3.1301116943359375]	71.15908813476562	87.94087982177734	16.78179168701172
