	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-15.710746765136719, -12.018866539001465, -10.183855056762695, -14.567766189575195, -13.945672988891602, -11.053220748901367, -13.495611190795898, -9.571147918701172, -10.487760543823242]	[-15.710746765136719, -12.018866539001465, -10.183855056762695, -14.567766189575195, -11.218011856079102, -10.89586353302002, -14.380742073059082, -10.116348266601562, -10.491264343261719]	111.03465270996094	109.58346557617188	-1.4511871337890625
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.13864803314209, -0.2954397201538086, -7.422201156616211, -3.5937232971191406, -1.3375072479248047, -2.886013984680176, -11.910984992980957, -3.8459787368774414, -0.7985944747924805, -10.077716827392578, -10.200023651123047]	[-10.152995109558105, -0.21669673919677734, -7.792092800140381, -3.5036544799804688, -1.863032341003418, -3.0928573608398438, -12.055845260620117, -4.281783103942871, -0.7655963897705078, -9.82042121887207, -10.325648307800293]	54.5068359375	63.870628356933594	9.363792419433594
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.007598400115967, -1.6680316925048828, -5.203437328338623, -5.905210018157959, -5.030396461486816, -4.539039611816406, -6.413172721862793, -8.35540771484375, -12.455923080444336, -1.2601909637451172, -6.472134113311768, -15.312057495117188, -11.440938949584961, -9.65315055847168, -7.183919906616211, -3.5832862854003906, -12.491558074951172, -10.9976806640625]	[-6.007598400115967, -1.6680316925048828, -5.203437328338623, -5.905210018157959, -5.030396461486816, -4.539039611816406, -6.413172721862793, -8.35540771484375, -12.455923080444336, -1.2601909637451172, -6.472134113311768, -15.312057495117188, -11.440938949584961, -9.65315055847168, -6.295575141906738, -7.633549690246582, -12.343074798583984, -11.548282623291016]	133.97312927246094	137.53717041015625	3.5640411376953125
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-0.7792015075683594, -11.904540061950684, -7.239707946777344, -3.5720062255859375, -2.9937963485717773, -5.023774147033691, -3.0655107498168945, -2.937342643737793, -8.408714294433594, -0.41147708892822266, -1.4739999771118164, -6.553478717803955, -11.330615997314453, -9.68592357635498, -7.844541072845459, -1.6632823944091797, -15.377490997314453]	[-0.7792015075683594, -11.904540061950684, -7.239707946777344, -3.5720062255859375, -2.9937963485717773, -5.023774147033691, -3.0655107498168945, -2.937342643737793, -8.408714294433594, -0.41147708892822266, -1.4739999771118164, -6.553478717803955, -11.330615997314453, -9.68592357635498, -8.991130828857422, -5.074911117553711, -15.64233112335205]	100.2654037475586	105.08845520019531	4.823051452636719
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.3116884231567383, -4.58111572265625, -3.8094482421875, -5.876517295837402, -14.964760780334473, -6.080469131469727, -9.202768325805664, -0.9049692153930664, -9.803232192993164, -3.966259002685547, -17.347396850585938, -6.52602481842041, -5.094592094421387, -2.437039375305176, -3.950209617614746, -5.018404006958008, -7.033646106719971, -4.1790595054626465]	[-2.3116884231567383, -9.906575202941895, -3.5116357803344727, -7.185716152191162, -14.51594352722168, -6.531345844268799, -10.073549270629883, -1.074777603149414, -9.773902893066406, -3.985849380493164, -16.35384750366211, -6.290129661560059, -5.274162769317627, -2.380277633666992, -3.8792715072631836, -5.0049333572387695, -7.279845714569092, -4.398861885070801]	113.08760070800781	119.73230743408203	6.644706726074219
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.372892379760742, -4.203197956085205, -4.831863880157471, -10.065044403076172, -4.550955295562744, -14.062833786010742, -16.205202102661133, -6.267304420471191, -13.153743743896484, -12.253326416015625, -8.582660675048828]	[-5.372892379760742, -9.273397445678711, -7.724946975708008, -6.401789665222168, -9.65917682647705, -5.313082695007324, -14.446324348449707, -13.940614700317383, -6.104226112365723, -12.697860717773438, -12.449954986572266, -8.326318740844727]	99.54902648925781	111.71058654785156	12.16156005859375
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.3116884231567383, -4.58111572265625, -3.8094482421875, -5.876517295837402, -14.964760780334473, -6.080469131469727, -9.202768325805664, -0.9049692153930664, -9.803232192993164, -3.966259002685547, -17.347396850585938, -6.52602481842041, -5.094592094421387, -2.437039375305176, -3.950209617614746, -5.018404006958008, -7.033646106719971, -4.1790595054626465]	[-2.3116884231567383, -9.990826606750488, -11.136754035949707, -8.330102920532227, -6.648323059082031, -13.918999671936035, -6.121888160705566, -9.934686660766602, -1.044759750366211, -9.678610801696777, -3.4825897216796875, -16.553375244140625, -6.302716255187988, -5.777716636657715, -2.336841583251953, -3.870309829711914, -4.891022205352783, -6.887800693511963, -5.378572463989258]	113.08760070800781	134.59759521484375	21.509994506835938
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.007598400115967, -1.6680316925048828, -5.203437328338623, -5.905210018157959, -5.030396461486816, -4.539039611816406, -6.413172721862793, -8.35540771484375, -12.455923080444336, -1.2601909637451172, -6.472134113311768, -15.312057495117188, -11.440938949584961, -9.65315055847168, -7.183919906616211, -3.5832862854003906, -12.491558074951172, -10.9976806640625]	[-6.007598400115967, -1.6680316925048828, -5.203437328338623, -5.905210018157959, -5.030396461486816, -4.539039611816406, -6.413172721862793, -8.35540771484375, -12.455923080444336, -1.2601909637451172, -6.472134113311768, -15.312057495117188, -11.440938949584961, -9.65315055847168, -6.388184547424316, -8.523797988891602, -6.444461345672607, -9.954557418823242, -10.882328033447266]	133.97312927246094	141.9100341796875	7.9369049072265625
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.1386470794677734, -0.2954397201538086, -7.422202110290527, -3.5937252044677734, -1.3375072479248047, -2.8860130310058594, -11.910984992980957, -3.845979690551758, -0.7985935211181641, -10.077716827392578, -10.200024604797363]	[-9.632728576660156, -9.599369049072266, -2.2395124435424805, -7.721436977386475, -3.914152145385742, -1.6250009536743164, -3.363652229309082, -12.570602416992188, -3.8503942489624023, -1.7361202239990234, -9.52949333190918, -10.702848434448242]	54.5068359375	76.48530578613281	21.978469848632812
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.372891426086426, -4.2031965255737305, -4.831862449645996, -10.065045356750488, -4.5509538650512695, -14.062834739685059, -16.205202102661133, -6.26730489730835, -9.266159057617188, -9.558116912841797]	[-5.372891426086426, -9.273397445678711, -7.724945068359375, -6.401787281036377, -9.659175872802734, -5.313082695007324, -14.44632339477539, -13.940616607666016, -6.104227066040039, -9.545297622680664, -9.413321495056152]	84.3835678100586	97.195068359375	12.811500549316406
