	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-13.84259033203125, -15.372173309326172, -8.516796112060547, -13.98582649230957, -11.366272926330566, -11.832084655761719, -9.042793273925781, -6.453672885894775, -13.678186416625977]	[-13.84259033203125, -15.372173309326172, -8.516796112060547, -13.98582649230957, -12.587762832641602, -11.786576271057129, -8.29152774810791, -6.62318754196167, -13.579426765441895]	104.09040069580078	104.58586120605469	0.49546051025390625
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.857288360595703, -2.597393035888672, -5.882087230682373, -8.732198715209961, -1.9163379669189453, -2.7812061309814453, -12.01723861694336, -5.858548641204834, -1.4956016540527344, -11.353778839111328, -12.900995254516602]	[-7.62658166885376, -3.3985838890075684, -7.036013126373291, -8.920726776123047, -2.023386001586914, -2.493978500366211, -12.050305366516113, -5.917283058166504, -1.4777193069458008, -11.41404914855957, -12.910589218139648]	68.39266967773438	75.26921844482422	6.876548767089844
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.562369346618652, -2.941012382507324, -4.743636131286621, -6.3501996994018555, -5.289134979248047, -4.646631240844727, -8.513282775878906, -7.357096195220947, -9.55135726928711, -1.2747020721435547, -6.412801265716553, -14.84660816192627, -8.028660774230957, -10.839982032775879, -4.150803565979004, -2.48654842376709, -13.50143814086914, -6.6865692138671875]	[-4.562369346618652, -2.941012382507324, -4.743636131286621, -6.3501996994018555, -5.289134979248047, -4.646631240844727, -8.513282775878906, -7.357096195220947, -9.55135726928711, -1.2747020721435547, -6.412801265716553, -14.84660816192627, -8.028660774230957, -10.839982032775879, -5.729062557220459, -2.947664260864258, -13.130613327026367, -6.729386329650879]	122.18283081054688	123.89419555664062	1.71136474609375
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-1.4642553329467773, -12.077795028686523, -8.518508911132812, -4.590417861938477, -3.744441032409668, -9.16030502319336, -3.4774341583251953, -3.3223304748535156, -10.215850830078125, -1.395059585571289, -3.84492826461792, -8.975561141967773, -5.760148048400879, -5.88442325592041, -5.292882919311523, -4.2545857429504395, -14.484395027160645]	[-1.4642553329467773, -12.077795028686523, -8.518508911132812, -4.590417861938477, -3.744441032409668, -9.16030502319336, -3.4774341583251953, -3.3223304748535156, -10.215850830078125, -1.395059585571289, -3.84492826461792, -8.975561141967773, -5.760148048400879, -5.88442325592041, -9.61977767944336, -6.298304557800293, -14.101255416870117]	106.46333312988281	112.45079803466797	5.987464904785156
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.60581111907959, -5.866630554199219, -2.66269588470459, -8.426990509033203, -10.614188194274902, -8.651041030883789, -4.751893043518066, -0.4769420623779297, -9.811932563781738, -8.861376762390137, -13.049184799194336, -1.984720230102539, -7.795619964599609, -2.0933847427368164, -8.241515159606934, -3.9656314849853516, -10.505191802978516, -5.362257957458496]	[-2.60581111907959, -10.603672981262207, -3.223611831665039, -8.428821563720703, -10.538805961608887, -8.733333587646484, -4.8743085861206055, -0.47556591033935547, -9.810537338256836, -9.078018188476562, -13.188003540039062, -2.011922836303711, -7.776444435119629, -2.0850162506103516, -8.140655517578125, -3.9571642875671387, -10.549480438232422, -5.4207258224487305]	115.72700500488281	121.50189971923828	5.774894714355469
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.387336730957031, -5.312038421630859, -2.8287134170532227, -8.19117546081543, -5.810080528259277, -11.348687171936035, -12.210421562194824, -4.1783318519592285, -13.17910385131836, -10.355169296264648, -11.3335599899292]	[-5.387336730957031, -8.273548126220703, -7.699282169342041, -5.489327907562256, -8.015946388244629, -5.585710525512695, -11.362476348876953, -11.223113059997559, -4.551534652709961, -13.11138916015625, -10.416196823120117, -11.590527534484863]	90.13461303710938	102.70639038085938	12.57177734375
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.60581111907959, -5.866630554199219, -2.66269588470459, -8.426990509033203, -10.614188194274902, -8.651041030883789, -4.751893043518066, -0.4769420623779297, -9.811932563781738, -8.861376762390137, -13.049184799194336, -1.984720230102539, -7.795619964599609, -2.0933847427368164, -8.241515159606934, -3.9656314849853516, -10.505191802978516, -5.362257957458496]	[-2.60581111907959, -7.915210723876953, -8.699563980102539, -5.531087398529053, -8.234073638916016, -10.376433372497559, -6.954482078552246, -5.361640930175781, -0.5625467300415039, -9.927582740783691, -8.55687141418457, -12.918886184692383, -3.175967216491699, -8.217229843139648, -2.6157331466674805, -8.007946014404297, -3.9725122451782227, -9.957939147949219, -5.95025634765625]	115.72700500488281	129.54177856445312	13.814773559570312
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.562369346618652, -2.941012382507324, -4.743636131286621, -6.3501996994018555, -5.289134979248047, -4.646631240844727, -8.513282775878906, -7.357096195220947, -9.55135726928711, -1.2747020721435547, -6.412801265716553, -14.84660816192627, -8.028660774230957, -10.839982032775879, -4.150803565979004, -2.48654842376709, -13.50143814086914, -6.6865692138671875]	[-4.562369346618652, -2.941012382507324, -4.743636131286621, -6.3501996994018555, -5.289134979248047, -4.646631240844727, -8.513282775878906, -7.357096195220947, -9.55135726928711, -1.2747020721435547, -6.412801265716553, -14.84660816192627, -8.028660774230957, -10.839982032775879, -6.814300060272217, -8.993207931518555, -8.786293029785156, -13.061052322387695, -6.549491882324219]	122.18283081054688	139.5618133544922	17.378982543945312
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.857288360595703, -2.5973920822143555, -5.882087707519531, -8.732198715209961, -1.916337013244629, -2.7812061309814453, -12.017239570617676, -5.858548164367676, -1.4956016540527344, -11.353780746459961, -12.900995254516602]	[-8.19603443145752, -8.664665222167969, -7.842892646789551, -7.482751369476318, -9.06131362915039, -2.2347850799560547, -2.6497840881347656, -12.10653305053711, -5.8834733963012695, -1.7043743133544922, -11.344192504882812, -12.837839126586914]	68.39266967773438	90.00863647460938	21.615966796875
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-5.3873372077941895, -5.312038421630859, -2.828714370727539, -8.19117546081543, -5.810080528259277, -11.348687171936035, -12.210420608520508, -4.1783318519592285, -10.368176460266113, -11.230630874633789]	[-5.3873372077941895, -8.27354907989502, -7.699282646179199, -5.489328384399414, -8.015946388244629, -5.585710048675537, -11.362476348876953, -11.223113059997559, -4.551534652709961, -10.268258094787598, -11.404975891113281]	76.86559295654297	89.26150512695312	12.395912170410156
