	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-9.241832733154297, -14.992107391357422, -10.719914436340332, -8.658551216125488, -7.7735981941223145, -10.124370574951172, -7.559341907501221, -6.192062854766846, -13.284923553466797]	[-9.241832733154297, -14.992107391357422, -10.719914436340332, -8.658551216125488, -10.021621704101562, -10.295273780822754, -7.601675987243652, -6.143510818481445, -13.25754165649414]	88.54670715332031	90.9320297241211	2.3853225708007812
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.332341194152832, -5.09871768951416, -7.813287734985352, -9.530974388122559, -4.49968147277832, -2.981006622314453, -10.99698257446289, -9.622237205505371, -3.99636173248291, -12.332481384277344, -8.18252182006836]	[-5.974740028381348, -5.40770959854126, -7.591706275939941, -9.712157249450684, -4.244781970977783, -3.013711452484131, -11.000709533691406, -9.611268043518066, -3.918240547180176, -12.30620002746582, -8.105971336364746]	80.38658905029297	80.88719177246094	0.5006027221679688
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.476329803466797, -4.929442882537842, -5.521162986755371, -6.498931884765625, -7.155284881591797, -4.676860809326172, -9.546515464782715, -6.455452919006348, -10.673746109008789, -3.205402374267578, -4.670501708984375, -11.43245792388916, -6.748110771179199, -11.198565483093262, -4.102784156799316, -4.874087333679199, -13.243721008300781, -6.438192367553711]	[-5.476329803466797, -4.929442882537842, -5.521162986755371, -6.498931884765625, -7.155284881591797, -4.676860809326172, -9.546515464782715, -6.455452919006348, -10.673746109008789, -3.205402374267578, -4.670501708984375, -11.43245792388916, -6.748110771179199, -11.198565483093262, -7.670183181762695, -3.9228153228759766, -13.184106826782227, -6.434741973876953]	126.84754943847656	129.40061950683594	2.553070068359375
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-2.7662887573242188, -11.338319778442383, -10.738080978393555, -4.4188923835754395, -3.3408403396606445, -11.873766899108887, -4.664669036865234, -2.9888105392456055, -10.418898582458496, -8.111629486083984, -3.812112331390381, -10.599447250366211, -4.235361099243164, -6.500765323638916, -6.386080741882324, -4.278374671936035, -14.064970016479492]	[-2.7662887573242188, -11.338319778442383, -10.738080978393555, -4.4188923835754395, -3.3408403396606445, -11.873766899108887, -4.664669036865234, -2.9888105392456055, -10.418898582458496, -8.111629486083984, -3.812112331390381, -10.599447250366211, -4.235361099243164, -6.500765323638916, -8.278119087219238, -3.506357192993164, -14.025079727172852]	120.53730773925781	121.61744689941406	1.08013916015625
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.407526969909668, -4.738470077514648, -2.4252939224243164, -8.934967041015625, -12.97456169128418, -10.419885635375977, -4.926675796508789, -1.6971874237060547, -9.777331352233887, -11.598443031311035, -11.820303916931152, -2.445127487182617, -8.267024040222168, -3.2089624404907227, -12.18766975402832, -3.0816726684570312, -9.523200035095215, -4.576545238494873]	[-5.407526969909668, -8.387481689453125, -2.6309032440185547, -8.890692710876465, -12.94329833984375, -10.418617248535156, -4.898371696472168, -1.7188854217529297, -9.773902893066406, -11.613094329833984, -11.765120506286621, -2.363435745239258, -8.270469665527344, -3.214686393737793, -12.192373275756836, -3.0722436904907227, -9.504068374633789, -4.673717498779297]	128.01083374023438	131.73887634277344	3.7280426025390625
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-7.618980407714844, -5.377739429473877, -3.3063440322875977, -7.713193416595459, -5.928980827331543, -11.260502815246582, -11.306910514831543, -4.96707820892334, -12.547122955322266, -5.999170303344727, -12.704870223999023]	[-7.618980407714844, -8.920668601989746, -8.692229270935059, -7.740706443786621, -7.915457248687744, -5.58882999420166, -11.417289733886719, -11.391124725341797, -5.09600305557251, -12.659181594848633, -5.688419818878174, -13.813516616821289]	88.73088836669922	106.54240417480469	17.81151580810547
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.407526969909668, -4.738470077514648, -2.4252939224243164, -8.934967041015625, -12.97456169128418, -10.419885635375977, -4.926675796508789, -1.6971874237060547, -9.777331352233887, -11.598443031311035, -11.820303916931152, -2.445127487182617, -8.267024040222168, -3.2089624404907227, -12.18766975402832, -3.0816726684570312, -9.523200035095215, -4.576545238494873]	[-5.407526969909668, -8.068350791931152, -8.757823944091797, -6.815498352050781, -8.73526382446289, -13.225014686584473, -10.133602142333984, -4.990166664123535, -1.5794239044189453, -9.8262357711792, -11.723793029785156, -11.979911804199219, -3.699333667755127, -8.614212036132812, -3.140470027923584, -12.089425086975098, -2.8151779174804688, -9.610383987426758, -4.989614009857178]	128.01083374023438	146.20123291015625	18.190399169921875
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.476329803466797, -4.929442882537842, -5.521162986755371, -6.498931884765625, -7.155284881591797, -4.676860809326172, -9.546515464782715, -6.455452919006348, -10.673746109008789, -3.205402374267578, -4.670501708984375, -11.43245792388916, -6.748110771179199, -11.198565483093262, -4.102784156799316, -4.874087333679199, -13.243721008300781, -6.438192367553711]	[-5.476329803466797, -4.929442882537842, -5.521162986755371, -6.498931884765625, -7.155284881591797, -4.676860809326172, -9.546515464782715, -6.455452919006348, -10.673746109008789, -3.205402374267578, -4.670501708984375, -11.43245792388916, -6.748110771179199, -11.198565483093262, -8.589544296264648, -8.916900634765625, -8.709193229675293, -13.138357162475586, -6.293238639831543]	126.84754943847656	143.8360137939453	16.98846435546875
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.332341194152832, -5.09871768951416, -7.813287734985352, -9.530974388122559, -4.499680519104004, -2.981006622314453, -10.996981620788574, -9.622237205505371, -3.9963626861572266, -12.332481384277344, -8.18252182006836]	[-8.194783210754395, -8.852288246154785, -9.673555374145508, -7.319310188293457, -9.713132858276367, -4.839062690734863, -2.642653465270996, -10.932706832885742, -9.71323013305664, -4.021340370178223, -12.321882247924805, -8.580778121948242]	80.3865966796875	96.80473327636719	16.418136596679688
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-7.61898136138916, -5.377738952636719, -3.3063430786132812, -7.713192939758301, -5.928982257843018, -11.260502815246582, -11.306909561157227, -4.967077732086182, -10.26855754852295, -10.997594833374023]	[-7.61898136138916, -8.920668601989746, -8.692229270935059, -7.740706443786621, -7.915456771850586, -5.58882999420166, -11.417288780212402, -11.391124725341797, -5.096004486083984, -10.379220008850098, -11.06222152709961]	78.74588012695312	95.82273864746094	17.076858520507812
