	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-11.236410140991211, -14.515742301940918, -9.876093864440918, -11.592947006225586, -12.587122917175293, -10.538251876831055, -12.065977096557617, -8.622598648071289, -13.036402702331543]	[-11.236410140991211, -14.515742301940918, -9.876093864440918, -11.592947006225586, -11.400918006896973, -10.268052101135254, -10.93604850769043, -8.620482444763184, -12.762701988220215]	104.07154846191406	101.20939636230469	-2.862152099609375
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.147623062133789, -0.8327064514160156, -7.114560127258301, -5.161901473999023, -0.7324686050415039, -2.774038314819336, -11.400667190551758, -5.482305526733398, -2.1713123321533203, -9.933734893798828, -10.319046020507812]	[-7.97245454788208, -1.8559226989746094, -7.305941104888916, -4.916019439697266, -0.6941766738891602, -2.683169364929199, -11.34084415435791, -5.626932144165039, -2.1030654907226562, -9.91928768157959, -10.28177547454834]	58.07036590576172	64.69959259033203	6.6292266845703125
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.203110694885254, -2.1206436157226562, -4.3546528816223145, -5.362922191619873, -5.271827220916748, -4.606000900268555, -6.893500328063965, -9.109447479248047, -9.481977462768555, -0.9040689468383789, -6.142875671386719, -14.979719161987305, -12.003434181213379, -10.354809761047363, -4.192159652709961, -3.0269346237182617, -14.40681266784668, -9.795470237731934]	[-6.203110694885254, -2.1206436157226562, -4.3546528816223145, -5.362922191619873, -5.271827220916748, -4.606000900268555, -6.893500328063965, -9.109447479248047, -9.481977462768555, -0.9040689468383789, -6.142875671386719, -14.979719161987305, -12.003434181213379, -10.354809761047363, -5.3165998458862305, -5.656667709350586, -13.844990730285645, -9.977977752685547]	129.21035766601562	132.58522033691406	3.3748626708984375
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-1.195448875427246, -11.773514747619629, -8.995562553405762, -3.423251152038574, -2.8608741760253906, -7.62939977645874, -2.691176414489746, -2.391909599304199, -8.354684829711914, -1.7758541107177734, -2.3545446395874023, -8.119232177734375, -8.133312225341797, -7.6813154220581055, -6.16257381439209, -3.2810325622558594, -16.284147262573242]	[-1.195448875427246, -11.773514747619629, -8.995562553405762, -3.423251152038574, -2.8608741760253906, -7.62939977645874, -2.691176414489746, -2.391909599304199, -8.354684829711914, -1.7758541107177734, -2.3545446395874023, -8.119232177734375, -8.133312225341797, -7.6813154220581055, -9.128711700439453, -5.263443946838379, -15.807662010192871]	103.10784149169922	107.57989501953125	4.472053527832031
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.627758502960205, -5.325351715087891, -2.420513153076172, -7.496120929718018, -10.942283630371094, -7.872408866882324, -7.894564628601074, -0.5031156539916992, -8.19467544555664, -4.471648216247559, -13.542928695678711, -4.711886405944824, -7.441563606262207, -2.0777626037597656, -6.983007907867432, -5.382805824279785, -7.955812454223633, -4.987349033355713]	[-3.627758502960205, -10.662724494934082, -3.175808906555176, -6.927353858947754, -10.926562309265137, -7.6426496505737305, -8.126065254211426, -0.5037899017333984, -8.14171314239502, -4.520998001098633, -13.22999095916748, -4.751312732696533, -7.36677360534668, -1.9802122116088867, -7.016127109527588, -5.345697402954102, -8.047423362731934, -4.835832118988037]	111.83155822753906	116.82879638671875	4.9972381591796875
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-4.825730323791504, -4.7822265625, -2.7364912033081055, -9.269237518310547, -4.935731887817383, -12.371091842651367, -14.78196907043457, -5.351585865020752, -11.19733715057373, -10.800918579101562, -12.185893058776855]	[-4.825730323791504, -9.18565559387207, -8.908797264099121, -7.791454315185547, -8.77973461151123, -4.258518218994141, -12.549180030822754, -14.220675468444824, -5.549871921539307, -10.928595542907715, -11.334819793701172, -11.46860408782959]	93.23821258544922	109.8016357421875	16.56342315673828
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.627758502960205, -5.325351715087891, -2.420513153076172, -7.496120929718018, -10.942283630371094, -7.872408866882324, -7.894564628601074, -0.5031156539916992, -8.19467544555664, -4.471648216247559, -13.542928695678711, -4.711886405944824, -7.441563606262207, -2.0777626037597656, -6.983007907867432, -5.382805824279785, -7.955812454223633, -4.987349033355713]	[-3.627758502960205, -10.00854778289795, -10.677613258361816, -6.694868564605713, -7.101282596588135, -10.9773588180542, -8.187686920166016, -8.151214599609375, -0.5119247436523438, -8.301560401916504, -4.517870903015137, -13.346405982971191, -4.293979644775391, -7.299266815185547, -1.9938125610351562, -6.565586090087891, -5.429749488830566, -8.043275833129883, -5.6318745613098145]	111.83155822753906	131.36163330078125	19.530075073242188
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.203110694885254, -2.1206436157226562, -4.3546528816223145, -5.362922191619873, -5.271827220916748, -4.606000900268555, -6.893500328063965, -9.109447479248047, -9.481977462768555, -0.9040689468383789, -6.142875671386719, -14.979719161987305, -12.003434181213379, -10.354809761047363, -4.192159652709961, -3.0269346237182617, -14.40681266784668, -9.795470237731934]	[-6.203110694885254, -2.1206436157226562, -4.3546528816223145, -5.362922191619873, -5.271827220916748, -4.606000900268555, -6.893500328063965, -9.109447479248047, -9.481977462768555, -0.9040689468383789, -6.142875671386719, -14.979719161987305, -12.003434181213379, -10.354809761047363, -7.147529602050781, -9.50759506225586, -6.509779453277588, -12.365301132202148, -9.973554611206055]	129.21035766601562	143.29275512695312	14.0823974609375
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-2.1476240158081055, -0.8327064514160156, -7.114560127258301, -5.161900520324707, -0.7324686050415039, -2.7740392684936523, -11.400667190551758, -5.482306003570557, -2.1713132858276367, -9.933734893798828, -10.319046974182129]	[-8.764815330505371, -9.069880485534668, -3.692992687225342, -7.487776756286621, -4.588728904724121, -0.8801851272583008, -2.8890514373779297, -11.73528003692627, -5.319073677062988, -2.128249168395996, -10.418943405151367, -11.055741310119629]	58.07036590576172	78.03072357177734	19.960357666015625
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-4.825730323791504, -4.782226085662842, -2.736490249633789, -9.269237518310547, -4.935731410980225, -12.371092796325684, -14.781967163085938, -5.351585865020752, -9.35726261138916, -11.161592483520508]	[-4.825730323791504, -9.185654640197754, -8.908798217773438, -7.791452884674072, -8.779735565185547, -4.258518218994141, -12.54918098449707, -14.22067642211914, -5.549872398376465, -9.098552703857422, -11.237338066101074]	79.57291412353516	96.40550231933594	16.83258819580078
