	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-11.308706283569336, -13.411884307861328, -8.567777633666992, -2.6205434799194336, -11.82784366607666, -11.832344055175781, -7.610208511352539, -9.080060958862305, -6.37251091003418, -11.962318420410156]	[-11.308706283569336, -13.411884307861328, -8.567777633666992, -2.6205434799194336, -11.82784366607666, -10.693048477172852, -6.911874294281006, -9.162847518920898, -6.4802398681640625, -12.253600120544434]	94.59420013427734	93.23836517333984	-1.3558349609375
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.123210906982422, -2.100985527038574, -6.7724223136901855, -7.131593704223633, -2.66563081741333, -2.5623722076416016, -6.89183235168457, -2.2141714096069336, -8.069125175476074, -1.9787349700927734, -7.536001682281494, -3.481588840484619, -2.689847946166992, -7.610444068908691]	[-7.80109977722168, -5.111602783203125, -7.971259117126465, -7.177127838134766, -2.6910390853881836, -2.3493423461914062, -6.915541648864746, -2.432806968688965, -7.925654411315918, -1.8929529190063477, -7.564688682556152, -3.6559605598449707, -2.779292106628418, -7.4579572677612305]	64.82796478271484	73.72632598876953	8.898361206054688
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.325473308563232, -2.9348158836364746, -3.551023483276367, -5.969439506530762, -4.76729679107666, -3.8941774368286133, -7.6638407707214355, -5.653657913208008, -8.531645774841309, -2.8688817024230957, -2.1529898643493652, -5.398612022399902, -12.382569313049316, -8.076118469238281, -10.59370231628418, -5.513389587402344, -2.4533395767211914, -10.901803016662598, -8.853849411010742]	[-5.325473308563232, -2.9348158836364746, -3.551023483276367, -5.969439506530762, -4.76729679107666, -3.8941774368286133, -7.6638407707214355, -5.653657913208008, -8.531645774841309, -2.8688817024230957, -2.1529898643493652, -5.398612022399902, -12.382569313049316, -8.076118469238281, -10.59370231628418, -5.972373962402344, -4.499693393707275, -11.536867141723633, -8.932791709899902]	117.48662567138672	120.70597076416016	3.2193450927734375
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-1.7883825302124023, -7.302018642425537, -3.329768657684326, -4.291411399841309, -8.716320991516113, -5.4670538902282715, -2.7024435997009277, -9.466784477233887, -2.4064698219299316, -0.7706689834594727, -4.690338134765625, -2.6369447708129883, -2.8654236793518066, -5.472057819366455, -3.660654067993164, -3.0746965408325195, -5.1146135330200195, -4.626727104187012, -3.361302375793457, -5.159063339233398, -4.595515251159668, -2.834397315979004, -5.57189416885376, -4.010959625244141, -6.997710227966309, -6.21214485168457, -5.453763008117676, -13.569391250610352]	[-1.7883825302124023, -7.302018642425537, -3.329768657684326, -4.291411399841309, -8.716320991516113, -5.4670538902282715, -2.7024435997009277, -9.466784477233887, -2.4064698219299316, -0.7706689834594727, -4.690338134765625, -2.6369447708129883, -2.8654236793518066, -5.472057819366455, -3.660654067993164, -3.0746965408325195, -5.1146135330200195, -4.626727104187012, -3.361302375793457, -5.159063339233398, -4.595515251159668, -2.834397315979004, -5.57189416885376, -4.010959625244141, -6.997710227966309, -7.687547206878662, -7.21224308013916, -13.566287994384766]	136.14891052246094	139.37969970703125	3.2307891845703125
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.337705612182617, -7.250975608825684, -5.899582862854004, -2.8832778930664062, -6.726100921630859, -2.309990882873535, -6.753982067108154, -4.200188636779785, -11.591447830200195, -4.570220947265625, -0.6105642318725586, -7.221036911010742, -6.549372673034668, -3.264113426208496, -6.956772804260254, -2.8253021240234375, -3.7003955841064453, -7.904809474945068, -3.5325512886047363, -4.01025390625, -4.8699774742126465, -3.653162956237793, -5.75132942199707, -4.8282365798950195, -4.723165512084961]	[-4.337705612182617, -7.250975608825684, -9.5128173828125, -4.126192092895508, -6.838983058929443, -2.399447441101074, -6.891678810119629, -4.301861763000488, -11.616806983947754, -4.65079927444458, -0.6313915252685547, -7.298090934753418, -6.314424991607666, -3.2657079696655273, -7.00398063659668, -2.848543167114258, -3.5984835624694824, -7.931422233581543, -3.428081512451172, -4.063632488250732, -4.77679967880249, -3.6185684204101562, -5.866421222686768, -4.826528072357178, -4.620382785797119]	126.92451477050781	132.01971435546875	5.0951995849609375
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-6.748441219329834, -5.376056671142578, -3.167963981628418, -7.730669021606445, -6.432326316833496, -10.133870124816895, -5.986879825592041, -9.553912162780762, -2.7722878456115723, -9.60155200958252, -6.493623733520508, -5.952605724334717, -5.8699212074279785]	[-6.748441219329834, -8.637324333190918, -7.606395244598389, -7.196213245391846, -8.116032600402832, -5.925243377685547, -10.194303512573242, -6.259224891662598, -8.703831672668457, -2.6363325119018555, -9.585281372070312, -6.081212997436523, -6.141897678375244, -5.7585577964782715]	85.82010650634766	99.59029388427734	13.770187377929688
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-4.337705612182617, -7.250975608825684, -5.899582862854004, -2.8832778930664062, -6.726100921630859, -2.309990882873535, -6.753982067108154, -4.200188636779785, -11.591447830200195, -4.570220947265625, -0.6105642318725586, -7.221036911010742, -6.549372673034668, -3.264113426208496, -6.956772804260254, -2.8253021240234375, -3.7003955841064453, -7.904809474945068, -3.5325512886047363, -4.01025390625, -4.8699774742126465, -3.653162956237793, -5.75132942199707, -4.8282365798950195, -4.723165512084961]	[-4.337705612182617, -7.250975608825684, -7.194205284118652, -7.219756603240967, -6.920641899108887, -7.076061248779297, -2.4150495529174805, -6.798691749572754, -4.002067565917969, -11.68486213684082, -4.8885955810546875, -0.7590551376342773, -7.360572814941406, -5.728010654449463, -3.0490150451660156, -6.968295097351074, -2.8043622970581055, -3.644883632659912, -8.02877140045166, -3.1844100952148438, -3.9343814849853516, -4.901772499084473, -3.4677734375, -6.209188938140869, -4.995237350463867, -4.728153228759766]	126.92451477050781	139.55250549316406	12.62799072265625
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.325473308563232, -2.9348158836364746, -3.551023483276367, -5.969439506530762, -4.76729679107666, -3.8941774368286133, -7.6638407707214355, -5.653657913208008, -8.531645774841309, -2.8688817024230957, -2.1529898643493652, -5.398612022399902, -12.382569313049316, -8.076118469238281, -10.59370231628418, -5.513389587402344, -2.4533395767211914, -10.901803016662598, -8.853849411010742]	[-5.325473308563232, -2.9348158836364746, -3.551023483276367, -5.969439506530762, -4.76729679107666, -3.8941774368286133, -7.6638407707214355, -5.653657913208008, -8.531645774841309, -2.8688817024230957, -2.1529898643493652, -5.398612022399902, -12.382569313049316, -8.076118469238281, -10.59370231628418, -8.205007553100586, -8.1196870803833, -7.567116737365723, -12.06470775604248, -9.204551696777344]	117.48662567138672	134.92532348632812	17.438697814941406
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.1232104301452637, -2.100985527038574, -6.772422790527344, -7.131594657897949, -2.665630340576172, -2.562371253967285, -6.89183235168457, -2.2141709327697754, -8.069125175476074, -1.9787349700927734, -7.536001682281494, -3.4815878868103027, -2.6898488998413086, -7.610444068908691]	[-6.298287391662598, -5.713008403778076, -7.963026523590088, -7.485253810882568, -7.0698041915893555, -2.5729522705078125, -2.5112271308898926, -6.962838649749756, -2.7038793563842773, -8.437082290649414, -1.8388853073120117, -7.75278377532959, -4.140229225158691, -2.8436460494995117, -8.311702728271484]	64.82796478271484	82.60460662841797	17.776641845703125
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-6.748440265655518, -5.376056671142578, -3.1679630279541016, -7.730669021606445, -6.4323272705078125, -10.133870124816895, -5.986879348754883, -9.553912162780762, -2.7722883224487305, -6.494556427001953, -9.098793029785156, -2.103118896484375]	[-6.748440265655518, -8.637324333190918, -7.6063947677612305, -7.196213722229004, -8.116032600402832, -5.925243377685547, -10.194302558898926, -6.259225368499756, -8.703831672668457, -2.636331558227539, -6.324184417724609, -8.92890739440918, -2.7492761611938477]	75.59886932373047	90.02571868896484	14.426849365234375
