	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
0	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	am	3 -> 1	Yes, lovely creature,	Yes, lovely creature, am n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-7.953947067260742, -8.97165298461914, -9.564421653747559, -9.260934829711914, -8.50568675994873, -9.348174095153809, -7.0303850173950195, -9.007389068603516, -8.280121803283691, -8.037825584411621]	[-7.953947067260742, -8.97165298461914, -9.564421653747559, -9.260934829711914, -8.50568675994873, -7.965696811676025, -7.464359283447266, -8.943334579467773, -8.164073944091797, -7.92058801651001]	85.96054077148438	84.7146987915039	-1.2458419799804688
1	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	There	There am no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-9.442838668823242, -9.041566848754883, -8.769944190979004, -9.471212387084961, -9.673227310180664, -9.558907508850098, -8.792573928833008, -8.08774185180664, -7.790982723236084, -7.963881015777588, -9.148951530456543, -8.945728302001953, -8.635287284851074, -10.191609382629395]	[-9.065484046936035, -9.523921012878418, -8.751700401306152, -9.725698471069336, -9.599138259887695, -9.619736671447754, -8.97761058807373, -8.378927230834961, -7.4938201904296875, -7.834436416625977, -8.927275657653809, -8.90689468383789, -8.882010459899902, -9.886393547058105]	125.51445007324219	125.57304382324219	0.05859375
2	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How am he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.777976989746094, -9.27135944366455, -9.036136627197266, -8.191030502319336, -8.82025146484375, -8.620338439941406, -8.060236930847168, -9.02026081085205, -8.629626274108887, -8.86496353149414, -9.376754760742188, -8.139193534851074, -9.32213020324707, -8.451972007751465, -8.839960098266602, -8.860761642456055, -9.28321361541748, -8.129098892211914, -8.48840618133545]	[-6.777976989746094, -9.27135944366455, -9.036136627197266, -8.191030502319336, -8.82025146484375, -8.620338439941406, -8.060236930847168, -9.02026081085205, -8.629626274108887, -8.86496353149414, -9.376754760742188, -8.139193534851074, -9.32213020324707, -8.451972007751465, -8.839960098266602, -8.48534870147705, -9.683018684387207, -8.133933067321777, -8.432310104370117]	164.1836700439453	164.15679931640625	-0.0268707275390625
3	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	am	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or am it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-9.347124099731445, -10.00244140625, -8.323257446289062, -8.552557945251465, -8.98165512084961, -8.27386474609375, -8.03929328918457, -8.480561256408691, -9.508255004882812, -9.880688667297363, -8.864158630371094, -8.458806991577148, -8.979769706726074, -8.87364387512207, -9.192732810974121, -8.833847999572754, -7.733222961425781, -8.398955345153809, -8.4432954788208, -10.097613334655762, -7.473776817321777, -8.167410850524902, -8.756589889526367, -7.536931991577148, -7.693309307098389, -9.335053443908691, -8.701361656188965, -9.434995651245117]	[-9.347124099731445, -10.00244140625, -8.323257446289062, -8.552557945251465, -8.98165512084961, -8.27386474609375, -8.03929328918457, -8.480561256408691, -9.508255004882812, -9.880688667297363, -8.864158630371094, -8.458806991577148, -8.979769706726074, -8.87364387512207, -9.192732810974121, -8.833847999572754, -7.733222961425781, -8.398955345153809, -8.4432954788208, -10.097613334655762, -7.473776817321777, -8.167410850524902, -8.756589889526367, -7.536931991577148, -7.693309307098389, -9.153616905212402, -7.882880210876465, -9.426362991333008]	244.36517333984375	243.35662841796875	-1.008544921875
4	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	Among them	Among them am the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-8.489472389221191, -8.517525672912598, -9.751952171325684, -9.530917167663574, -9.06893539428711, -9.158357620239258, -8.654400825500488, -8.17765998840332, -8.207865715026855, -8.98809814453125, -9.080507278442383, -8.287576675415039, -8.533257484436035, -8.687481880187988, -7.968228816986084, -9.558732032775879, -7.396631240844727, -8.147090911865234, -10.189769744873047, -8.768157005310059, -8.920758247375488, -9.65925121307373, -8.181646347045898, -9.07282829284668, -9.810441970825195]	[-8.489472389221191, -8.517525672912598, -8.872964859008789, -9.504124641418457, -9.138834953308105, -9.259071350097656, -8.676292419433594, -7.898629665374756, -8.209501266479492, -8.83176040649414, -9.211129188537598, -8.269352912902832, -8.687309265136719, -8.951716423034668, -7.963168144226074, -9.591353416442871, -7.370603084564209, -8.04456615447998, -9.96243953704834, -8.678702354431152, -8.903942108154297, -9.583714485168457, -8.124320030212402, -9.183196067810059, -9.539039611816406]	220.8075408935547	219.46273803710938	-1.3448028564453125
5	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-9.05356216430664, -8.980268478393555, -9.32499885559082, -8.406133651733398, -9.030546188354492, -8.475953102111816, -9.600201606750488, -9.511329650878906, -8.823606491088867, -8.66378402709961, -8.610546112060547, -9.491554260253906, -8.174639701843262]	[-9.05356216430664, -8.893156051635742, -8.665511131286621, -9.079368591308594, -8.942059516906738, -8.764284133911133, -7.25257682800293, -8.640886306762695, -10.068180084228516, -9.417914390563965, -8.567118644714355, -8.5072660446167, -9.12660026550293, -8.09705924987793]	116.14713287353516	123.07554626464844	6.928413391113281
6	Among them is the former cloister from the abbey church of St. Peter and Paul.	is	2			cloister	5	{'Number': 'Sing', 'lemma': 'cloister'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'newdoc id': 'w02004', 'sent_id': 'w02004008', 'text': 'Among them is the former cloister from the abbey church of St. Peter and Paul.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	Among them	Among them 'm the former cloister from the abbey church of St. Peter and Paul.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-8.489472389221191, -8.517525672912598, -9.751952171325684, -9.530917167663574, -9.06893539428711, -9.158357620239258, -8.654400825500488, -8.17765998840332, -8.207865715026855, -8.98809814453125, -9.080507278442383, -8.287576675415039, -8.533257484436035, -8.687481880187988, -7.968228816986084, -9.558732032775879, -7.396631240844727, -8.147090911865234, -10.189769744873047, -8.768157005310059, -8.920758247375488, -9.65925121307373, -8.181646347045898, -9.07282829284668, -9.810441970825195]	[-8.489472389221191, -8.517525672912598, -8.399731636047363, -8.315633773803711, -9.296452522277832, -8.863784790039062, -9.362190246582031, -8.897311210632324, -8.166932106018066, -8.547465324401855, -8.92003345489502, -9.265433311462402, -8.627060890197754, -8.19583797454834, -8.603840827941895, -8.063504219055176, -9.169811248779297, -7.433757781982422, -8.479658126831055, -9.301437377929688, -8.460261344909668, -9.132933616638184, -8.824507713317871, -8.373885154724121, -8.787102699279785, -9.949872016906738]	220.8075408935547	226.4454345703125	5.6378936767578125
7	Right up to a week after my birth he continued to say, 'How is he?'	is	15			he	16	{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}	AUX	-1	[]	"{'sent_id': 'en_lines-ud-train-doc8-2912', 'text': ""Right up to a week after my birth he continued to say, 'How is he?'"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Right up to a week after my birth he continued to say, 'How	Right up to a week after my birth he continued to say, 'How 'm he?'	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-6.777976989746094, -9.27135944366455, -9.036136627197266, -8.191030502319336, -8.82025146484375, -8.620338439941406, -8.060236930847168, -9.02026081085205, -8.629626274108887, -8.86496353149414, -9.376754760742188, -8.139193534851074, -9.32213020324707, -8.451972007751465, -8.839960098266602, -8.860761642456055, -9.28321361541748, -8.129098892211914, -8.48840618133545]	[-6.777976989746094, -9.27135944366455, -9.036136627197266, -8.191030502319336, -8.82025146484375, -8.620338439941406, -8.060236930847168, -9.02026081085205, -8.629626274108887, -8.86496353149414, -9.376754760742188, -8.139193534851074, -9.32213020324707, -8.451972007751465, -8.839960098266602, -8.313116073608398, -8.100380897521973, -9.430036544799805, -8.4264554977417, -9.090785026550293]	164.1836700439453	172.78294372558594	8.599273681640625
8	There is no easy answer to the painful issue of abortion.	is	1			answer	4	{'Number': 'Sing', 'lemma': 'answer'}	NOUN	is	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-3	[]	{'sent_id': 'en_lines-ud-test-doc5-4814', 'text': 'There is no easy answer to the painful issue of abortion.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	There	There 'm no easy answer to the painful issue of abortion.	[]	[]	0	0	0	False	False	False	0.1071428571428571	SV-P	eng	3	1	VS	verb	+	[-9.442838668823242, -9.041565895080566, -8.769943237304688, -9.471213340759277, -9.673227310180664, -9.558907508850098, -8.79257583618164, -8.087740898132324, -7.790982723236084, -7.963881015777588, -9.148951530456543, -8.945728302001953, -8.635287284851074, -10.191609382629395]	[-9.25816535949707, -8.571135520935059, -9.323107719421387, -8.35242748260498, -9.614408493041992, -9.57797622680664, -9.74641227722168, -8.565933227539062, -8.498805046081543, -7.746764183044434, -7.338789939880371, -8.331317901611328, -9.041029930114746, -9.233734130859375, -9.850507736206055]	125.51445007324219	133.05050659179688	7.5360565185546875
9	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	'm	3 -> 1	how much	how much 'm a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-9.05356216430664, -8.980268478393555, -9.324999809265137, -8.406132698059082, -9.030547142028809, -8.475954055786133, -9.600199699401855, -9.511329650878906, -8.82360553741455, -9.225032806396484, -8.21019172668457, -8.162895202636719]	[-9.05356216430664, -8.893156051635742, -8.665510177612305, -9.079367637634277, -8.942058563232422, -8.764284133911133, -7.2525763511657715, -8.640885353088379, -10.068180084228516, -9.417915344238281, -8.763660430908203, -7.6153669357299805, -8.747261047363281]	106.8047103881836	113.90379333496094	7.099082946777344
